Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
10370	-54.64362	-54.9654	0.3217784	1.296786	1.296786	1.296786	1.296786	1.296786	1.296786	0.02400413
10380	-55.73224	-57.32601	1.593772	0.5431487	0.5431487	0.5431487	0.5431487	0.5431487	0.5431487	0.0134853
10390	-55.45999	-54.39729	-1.062697	1.636138	1.636138	1.636138	1.636138	1.636138	1.636138	0.04767063
10400	-54.62578	-54.39584	-0.2299426	1.36737	1.36737	1.36737	1.36737	1.36737	1.36737	0.03622437
10410	-56.55315	-53.95289	-2.600261	2.311279	2.311279	2.311279	2.311279	2.311279	2.311279	0.05270233
10420	-56.65588	-55.21752	-1.438363	1.673311	1.673311	1.673311	1.673311	1.673311	1.673311	0.06413771
10430	-56.00511	-54.14163	-1.863475	1.980665	1.980665	1.980665	1.980665	1.980665	1.980665	0.05086053
10440	-55.29556	-54.76676	-0.5287966	1.383682	1.383682	1.383682	1.383682	1.383682	1.383682	0.04726048
10450	-54.61089	-54.38219	-0.228702	1.438306	1.438306	1.438306	1.438306	1.438306	1.438306	0.03131851
10460	-54.62415	-55.10443	0.4802735	0.944675	0.944675	0.944675	0.944675	0.944675	0.944675	0.03747003
10470	-54.57034	-54.44293	-0.1274029	1.405769	1.405769	1.405769	1.405769	1.405769	1.405769	0.03024868
10480	-54.26425	-54.80049	0.5362417	1.1224	1.1224	1.1224	1.1224	1.1224	1.1224	0.02681092
10490	-55.38941	-55.0595	-0.3299169	1.634395	1.634395	1.634395	1.634395	1.634395	1.634395	0.02299399
10500	-55.63526	-55.0453	-0.589963	1.371766	1.371766	1.371766	1.371766	1.371766	1.371766	0.05146485
10510	-55.11647	-56.44356	1.327082	0.928478	0.928478	0.928478	0.928478	0.928478	0.928478	0.01641408
10520	-55.40659	-54.31359	-1.093008	1.878254	1.878254	1.878254	1.878254	1.878254	1.878254	0.02930484
10530	-55.08212	-54.20404	-0.8780833	1.620233	1.620233	1.620233	1.620233	1.620233	1.620233	0.04099306
10540	-54.59104	-55.26141	0.6703644	0.8222958	0.8222958	0.8222958	0.8222958	0.8222958	0.8222958	0.03556914
10550	-58.74561	-53.94939	-4.796223	3.546736	3.546736	3.546736	3.546736	3.546736	3.546736	0.04111822
10560	-55.1409	-56.71706	1.576163	0.6424489	0.6424489	0.6424489	0.6424489	0.6424489	0.6424489	0.01519407
10570	-55.17917	-54.35012	-0.8290529	1.563194	1.563194	1.563194	1.563194	1.563194	1.563194	0.04402423
10580	-55.75861	-56.07503	0.3164223	0.8867301	0.8867301	0.8867301	0.8867301	0.8867301	0.8867301	0.04746148
10590	-54.27419	-55.23385	0.9596622	0.6596989	0.6596989	0.6596989	0.6596989	0.6596989	0.6596989	0.02830823
10600	-54.9609	-55.46225	0.5013462	0.8709348	0.8709348	0.8709348	0.8709348	0.8709348	0.8709348	0.04015175
10610	-54.85492	-56.2037	1.348775	0.5300359	0.5300359	0.5300359	0.5300359	0.5300359	0.5300359	0.01681707
10620	-55.39274	-56.00291	0.6101739	0.6954944	0.6954944	0.6954944	0.6954944	0.6954944	0.6954944	0.04027442
10630	-56.06418	-54.21374	-1.850436	1.960444	1.960444	1.960444	1.960444	1.960444	1.960444	0.05241979
10640	-54.73295	-54.75127	0.01832704	1.188343	1.188343	1.188343	1.188343	1.188343	1.188343	0.03997289
10650	-57.10747	-56.56986	-0.5376097	1.224053	1.224053	1.224053	1.224053	1.224053	1.224053	0.06520512
10660	-56.17976	-54.64492	-1.534844	1.773312	1.773312	1.773312	1.773312	1.773312	1.773312	0.05706438
10670	-54.79499	-55.08219	0.2872017	1.335224	1.335224	1.335224	1.335224	1.335224	1.335224	0.02303271
10680	-54.86652	-56.12383	1.257309	0.9305292	0.9305292	0.9305292	0.9305292	0.9305292	0.9305292	0.0175534
10690	-55.3989	-56.9132	1.514297	0.5390198	0.5390198	0.5390198	0.5390198	0.5390198	0.5390198	0.01449458
10700	-54.70225	-55.08886	0.3866059	0.9865658	0.9865658	0.9865658	0.9865658	0.9865658	0.9865658	0.03879293
10710	-54.52138	-55.32925	0.8078778	0.7174545	0.7174545	0.7174545	0.7174545	0.7174545	0.7174545	0.03293724
10720	-56.22184	-53.8525	-2.369341	2.266684	2.266684	2.266684	2.266684	2.266684	2.266684	0.04594745
10730	-54.94924	-54.67634	-0.2729022	1.305176	1.305176	1.305176	1.305176	1.305176	1.305176	0.04279608
10740	-56.2668	-53.83298	-2.43382	2.303239	2.303239	2.303239	2.303239	2.303239	2.303239	0.04538125
10750	-54.21363	-55.08752	0.8738903	0.7857241	0.7857241	0.7857241	0.7857241	0.7857241	0.7857241	0.02985791
10760	-54.25478	-55.36779	1.113018	0.5791594	0.5791594	0.5791594	0.5791594	0.5791594	0.5791594	0.02297831
10770	-54.57903	-54.39323	-0.1858002	1.362864	1.362864	1.362864	1.362864	1.362864	1.362864	0.03497559
10780	-56.4902	-55.84614	-0.6440537	1.318264	1.318264	1.318264	1.318264	1.318264	1.318264	0.06044906
10790	-54.55951	-55.91964	1.360123	0.7900281	0.7900281	0.7900281	0.7900281	0.7900281	0.7900281	0.01830606
10800	-55.00008	-54.12934	-0.8707362	1.687416	1.687416	1.687416	1.687416	1.687416	1.687416	0.03528255
10810	-54.88421	-54.43391	-0.4503023	1.5858	1.5858	1.5858	1.5858	1.5858	1.5858	0.02874272
10820	-54.80826	-54.42119	-0.3870663	1.548719	1.548719	1.548719	1.548719	1.548719	1.548719	0.02917054
10830	-54.08167	-55.10786	1.026199	0.8122969	0.8122969	0.8122969	0.8122969	0.8122969	0.8122969	0.02513148
10840	-55.35992	-54.44538	-0.9145457	1.574222	1.574222	1.574222	1.574222	1.574222	1.574222	0.04685358
10850	-55.14486	-54.10045	-1.044407	1.715482	1.715482	1.715482	1.715482	1.715482	1.715482	0.03953741
10860	-54.80667	-54.48935	-0.3173221	1.359498	1.359498	1.359498	1.359498	1.359498	1.359498	0.04016236
10870	-54.99566	-54.15711	-0.8385434	1.693301	1.693301	1.693301	1.693301	1.693301	1.693301	0.03373924
10880	-56.33883	-56.82414	0.4853123	0.6233136	0.6233136	0.6233136	0.6233136	0.6233136	0.6233136	0.04478024
10890	-56.9524	-53.75395	-3.198443	2.67243	2.67243	2.67243	2.67243	2.67243	2.67243	0.04543814
10900	-54.51458	-55.03229	0.5177127	0.9448725	0.9448725	0.9448725	0.9448725	0.9448725	0.9448725	0.03608352
10910	-56.68469	-53.94678	-2.737906	2.367184	2.367184	2.367184	2.367184	2.367184	2.367184	0.05379704
10920	-54.6397	-54.38922	-0.250489	1.457443	1.457443	1.457443	1.457443	1.457443	1.457443	0.03077199
10930	-56.56859	-55.04585	-1.522737	1.722167	1.722167	1.722167	1.722167	1.722167	1.722167	0.06288569
10940	-54.88087	-55.28774	0.4068643	1.304571	1.304571	1.304571	1.304571	1.304571	1.304571	0.02171207
10950	-57.57537	-55.4935	-2.081871	2.493356	2.493356	2.493356	2.493356	2.493356	2.493356	0.02147547
10960	-59.14591	-53.81082	-5.335093	3.61437	3.61437	3.61437	3.61437	3.61437	3.61437	0.06221606
10970	-54.78694	-54.82902	0.04207271	1.417919	1.417919	1.417919	1.417919	1.417919	1.417919	0.02490816
10980	-55.00174	-54.32655	-0.6751903	1.517731	1.517731	1.517731	1.517731	1.517731	1.517731	0.04151891
10990	-54.2561	-55.26853	1.012436	0.6097113	0.6097113	0.6097113	0.6097113	0.6097113	0.6097113	0.02618133
11000	-54.4039	-54.91519	0.5112863	1.178326	1.178326	1.178326	1.178326	1.178326	1.178326	0.02486941
11010	-56.32649	-54.47717	-1.849326	1.91509	1.91509	1.91509	1.91509	1.91509	1.91509	0.05769742
11020	-54.62906	-54.38729	-0.2417677	1.374415	1.374415	1.374415	1.374415	1.374415	1.374415	0.03613869
11030	-54.57801	-55.62169	1.04368	0.9941971	0.9941971	0.9941971	0.9941971	0.9941971	0.9941971	0.01988378
11040	-57.98634	-54.1569	-3.829443	3.14557	3.14557	3.14557	3.14557	3.14557	3.14557	0.03340691
11050	-56.48211	-55.96495	-0.5171683	1.814472	1.814472	1.814472	1.814472	1.814472	1.814472	0.01888667
11060	-54.492	-54.64412	0.152122	1.171445	1.171445	1.171445	1.171445	1.171445	1.171445	0.03606653
11070	-55.34414	-56.92588	1.581741	0.5886029	0.5886029	0.5886029	0.5886029	0.5886029	0.5886029	0.01453238
11080	-54.51521	-55.3823	0.8670852	0.5202976	0.5202976	0.5202976	0.5202976	0.5202976	0.5202976	0.02668561
11090	-56.23839	-56.73766	0.4992689	0.5987634	0.5987634	0.5987634	0.5987634	0.5987634	0.5987634	0.04333135
11100	-55.42744	-53.97831	-1.449129	1.903499	1.903499	1.903499	1.903499	1.903499	1.903499	0.03963954
11110	-55.8377	-53.91506	-1.922643	2.16143	2.16143	2.16143	2.16143	2.16143	2.16143	0.03671688
11120	-56.41794	-57.89517	1.477232	0.4587391	0.4587391	0.4587391	0.4587391	0.4587391	0.4587391	0.01220769
11130	-55.13987	-54.44528	-0.6945885	1.711906	1.711906	1.711906	1.711906	1.711906	1.711906	0.02807994
11140	-54.46046	-54.77197	0.3115084	1.084364	1.084364	1.084364	1.084364	1.084364	1.084364	0.03583066
11150	-55.06891	-54.79557	-0.2733411	1.285687	1.285687	1.285687	1.285687	1.285687	1.285687	0.04447942
11160	-54.89258	-54.69785	-0.1947237	1.513686	1.513686	1.513686	1.513686	1.513686	1.513686	0.02589696
11170	-54.91693	-55.18416	0.2672223	1.020133	1.020133	1.020133	1.020133	1.020133	1.020133	0.04155452
11180	-54.56138	-55.42111	0.8597298	0.4712573	0.4712573	0.4712573	0.4712573	0.4712573	0.4712573	0.02360962
11190	-54.19428	-55.30567	1.111383	0.6157084	0.6157084	0.6157084	0.6157084	0.6157084	0.6157084	0.02382169
11200	-54.80609	-55.48483	0.6787452	0.4593492	0.4593492	0.4593492	0.4593492	0.4593492	0.4593492	0.02718589
11210	-54.8427	-54.79804	-0.04465831	1.202004	1.202004	1.202004	1.202004	1.202004	1.202004	0.04150817
11220	-56.62961	-54.21188	-2.41773	2.177406	2.177406	2.177406	2.177406	2.177406	2.177406	0.05823373
11230	-57.58197	-59.47486	1.89289	0.5403359	0.5403359	0.5403359	0.5403359	0.5403359	0.5403359	0.009949673
11240	-54.89918	-55.61527	0.7160964	0.5207091	0.5207091	0.5207091	0.5207091	0.5207091	0.5207091	0.03106222
11250	-54.92473	-54.16678	-0.7579515	1.615562	1.615562	1.615562	1.615562	1.615562	1.615562	0.03671401
11260	-55.9086	-54.12941	-1.779188	1.952209	1.952209	1.952209	1.952209	1.952209	1.952209	0.04968232
11270	-55.80977	-54.51121	-1.298555	2.0123	2.0123	2.0123	2.0123	2.0123	2.0123	0.02702006
11280	-60.40922	-55.29891	-5.110305	3.097543	3.097543	3.097543	3.097543	3.097543	3.097543	0.1319944
11290	-61.69834	-56.42276	-5.275573	2.97907	2.97907	2.97907	2.97907	2.97907	2.97907	0.1963399
11300	-65.16164	-57.4452	-7.716439	3.037862	3.037862	3.037862	3.037862	3.037862	3.037862	2.008822
11310	-65.90541	-59.60448	-6.300935	2.410472	2.410472	2.410472	2.410472	2.410472	2.410472	1.733585
11320	-59.42433	-54.65747	-4.766863	3.056595	3.056595	3.056595	3.056595	3.056595	3.056595	0.1014036
11330	-54.08723	-55.17149	1.084255	0.7600333	0.7600333	0.7600333	0.7600333	0.7600333	0.7600333	0.02457362
11340	-54.19127	-55.4284	1.23713	0.7095899	0.7095899	0.7095899	0.7095899	0.7095899	0.7095899	0.02147744
11350	-56.11267	-56.62304	0.5103746	1.393863	1.393863	1.393863	1.393863	1.393863	1.393863	0.01637696
11360	-54.62662	-55.43638	0.8097598	0.6667059	0.6667059	0.6667059	0.6667059	0.6667059	0.6667059	0.0329359
11370	-55.25551	-54.80876	-0.4467581	1.347561	1.347561	1.347561	1.347561	1.347561	1.347561	0.04681833
11380	-54.8698	-54.89317	0.0233725	1.160849	1.160849	1.160849	1.160849	1.160849	1.160849	0.04181809
11390	-56.7977	-55.76035	-1.037352	1.475308	1.475308	1.475308	1.475308	1.475308	1.475308	0.06514003
11400	-54.08097	-55.11984	1.038865	0.7928664	0.7928664	0.7928664	0.7928664	0.7928664	0.7928664	0.02519049
11410	-55.59896	-53.92942	-1.669533	2.001406	2.001406	2.001406	2.001406	2.001406	2.001406	0.04007789
11420	-58.64429	-54.88895	-3.755341	3.232232	3.232232	3.232232	3.232232	3.232232	3.232232	0.02625441
11430	-64.53993	-61.71712	-2.822812	3.270493	3.270493	3.270493	3.270493	3.270493	3.270493	0.009603748
11440	-54.83524	-55.28422	0.4489859	1.282268	1.282268	1.282268	1.282268	1.282268	1.282268	0.02174441
11450	-55.98304	-53.96288	-2.020162	2.23339	2.23339	2.23339	2.23339	2.23339	2.23339	0.03476159
11460	-54.22096	-54.74293	0.5219756	1.056306	1.056306	1.056306	1.056306	1.056306	1.056306	0.03041022
11470	-56.24808	-55.51201	-0.7360706	1.872962	1.872962	1.872962	1.872962	1.872962	1.872962	0.02074168
11480	-56.43969	-53.86753	-2.572153	2.332758	2.332758	2.332758	2.332758	2.332758	2.332758	0.04898459
11490	-58.92317	-56.69449	-2.228685	2.665175	2.665175	2.665175	2.665175	2.665175	2.665175	0.01748501
11500	-55.0062	-54.14779	-0.8584046	1.643582	1.643582	1.643582	1.643582	1.643582	1.643582	0.03825345
11510	-55.70591	-54.18359	-1.522319	2.055914	2.055914	2.055914	2.055914	2.055914	2.055914	0.03079287
11520	-57.33977	-54.90231	-2.437465	2.597476	2.597476	2.597476	2.597476	2.597476	2.597476	0.02473657
11530	-54.41843	-54.86871	0.4502802	1.011478	1.011478	1.011478	1.011478	1.011478	1.011478	0.03506706
11540	-54.44201	-54.58781	0.1457928	1.19459	1.19459	1.19459	1.19459	1.19459	1.19459	0.03478535
11550	-56.49015	-54.33619	-2.153958	2.053269	2.053269	2.053269	2.053269	2.053269	2.053269	0.05823939
11560	-56.55609	-53.7801	-2.775999	2.482111	2.482111	2.482111	2.482111	2.482111	2.482111	0.04400468
11570	-55.83525	-54.08171	-1.753541	2.141363	2.141363	2.141363	2.141363	2.141363	2.141363	0.03235311
11580	-54.67927	-54.66828	-0.0109899	1.41246	1.41246	1.41246	1.41246	1.41246	1.41246	0.02655994
11590	-55.19356	-54.68197	-0.5115894	1.666702	1.666702	1.666702	1.666702	1.666702	1.666702	0.02574684
11600	-55.99106	-55.03221	-0.9588475	1.512074	1.512074	1.512074	1.512074	1.512074	1.512074	0.05579088
11610	-54.74827	-54.42773	-0.3205427	1.377919	1.377919	1.377919	1.377919	1.377919	1.377919	0.03882512
11620	-54.08605	-55.0633	0.9772517	0.8505245	0.8505245	0.8505245	0.8505245	0.8505245	0.8505245	0.02548522
11630	-54.21775	-55.4486	1.230852	0.644228	0.644228	0.644228	0.644228	0.644228	0.644228	0.02147623
11640	-55.6104	-54.0834	-1.527002	1.873507	1.873507	1.873507	1.873507	1.873507	1.873507	0.04569139
11650	-55.89059	-54.22854	-1.662046	1.887199	1.887199	1.887199	1.887199	1.887199	1.887199	0.05078698
11660	-54.17621	-54.95977	0.7835598	0.8790983	0.8790983	0.8790983	0.8790983	0.8790983	0.8790983	0.03000731
11670	-54.16888	-55.28353	1.114644	0.6354408	0.6354408	0.6354408	0.6354408	0.6354408	0.6354408	0.0240281
11680	-56.02921	-56.28075	0.2515406	0.899277	0.899277	0.899277	0.899277	0.899277	0.899277	0.04990325
11690	-56.09189	-54.05403	-2.037857	2.067299	2.067299	2.067299	2.067299	2.067299	2.067299	0.05032772
11700	-54.93612	-54.50891	-0.4272181	1.592191	1.592191	1.592191	1.592191	1.592191	1.592191	0.02771068
11710	-54.45279	-54.62693	0.1741411	1.294925	1.294925	1.294925	1.294925	1.294925	1.294925	0.02792454
11720	-55.48178	-54.1537	-1.328078	1.953645	1.953645	1.953645	1.953645	1.953645	1.953645	0.0315466
11730	-55.14452	-54.15947	-0.9850482	1.779722	1.779722	1.779722	1.779722	1.779722	1.779722	0.03248175
11740	-57.32937	-53.74366	-3.585716	2.856192	2.856192	2.856192	2.856192	2.856192	2.856192	0.04622625
11750	-54.3467	-54.81743	0.4707279	1.021313	1.021313	1.021313	1.021313	1.021313	1.021313	0.03384094
11760	-54.35772	-55.21776	0.8600411	0.7292512	0.7292512	0.7292512	0.7292512	0.7292512	0.7292512	0.03115911
11770	-54.44454	-55.3225	0.8779587	0.6587989	0.6587989	0.6587989	0.6587989	0.6587989	0.6587989	0.03071123
11780	-55.14573	-54.07296	-1.072769	1.776837	1.776837	1.776837	1.776837	1.776837	1.776837	0.03567923
11790	-56.25887	-53.87753	-2.381338	2.375293	2.375293	2.375293	2.375293	2.375293	2.375293	0.03702933
11800	-55.86102	-53.89111	-1.969913	2.169746	2.169746	2.169746	2.169746	2.169746	2.169746	0.03782154
11810	-54.63878	-55.92126	1.282482	0.5349662	0.5349662	0.5349662	0.5349662	0.5349662	0.5349662	0.01814033
11820	-54.78305	-54.40534	-0.3777129	1.538659	1.538659	1.538659	1.538659	1.538659	1.538659	0.02951499
11830	-54.17931	-54.80142	0.6221056	1.039945	1.039945	1.039945	1.039945	1.039945	1.039945	0.02824725
11840	-54.36273	-55.58655	1.223826	0.8403999	0.8403999	0.8403999	0.8403999	0.8403999	0.8403999	0.02011459
11850	-55.64825	-54.84826	-0.7999916	1.47354	1.47354	1.47354	1.47354	1.47354	1.47354	0.05156478
11860	-54.41775	-54.97402	0.5562713	0.9446167	0.9446167	0.9446167	0.9446167	0.9446167	0.9446167	0.03473064
11870	-54.94219	-54.17136	-0.7708379	1.658818	1.658818	1.658818	1.658818	1.658818	1.658818	0.0339306
11880	-56.63847	-56.02265	-0.6158251	1.293646	1.293646	1.293646	1.293646	1.293646	1.293646	0.06168093
11890	-54.83078	-55.30613	0.4753547	0.9096657	0.9096657	0.9096657	0.9096657	0.9096657	0.9096657	0.0393957
11900	-54.7858	-54.65448	-0.1313209	1.472606	1.472606	1.472606	1.472606	1.472606	1.472606	0.02647238
11910	-55.01722	-54.33692	-0.6802963	1.516542	1.516542	1.516542	1.516542	1.516542	1.516542	0.04183514
11920	-54.22823	-55.27204	1.043808	0.907872	0.907872	0.907872	0.907872	0.907872	0.907872	0.02236303
11930	-54.15519	-55.34523	1.190043	0.7562157	0.7562157	0.7562157	0.7562157	0.7562157	0.7562157	0.02215053
11940	-54.20972	-54.76874	0.5590194	1.03359	1.03359	1.03359	1.03359	1.03359	1.03359	0.03039149
11950	-54.88118	-55.35165	0.4704703	0.9043341	0.9043341	0.9043341	0.9043341	0.9043341	0.9043341	0.03984764
11960	-55.69409	-55.60135	-0.09274435	1.120015	1.120015	1.120015	1.120015	1.120015	1.120015	0.05049931
11970	-55.70344	-55.55988	-0.1435613	1.144832	1.144832	1.144832	1.144832	1.144832	1.144832	0.05085649
11980	-61.61914	-56.83034	-4.788801	2.745951	2.745951	2.745951	2.745951	2.745951	2.745951	0.1920618
11990	-54.96182	-54.1943	-0.7675185	1.594112	1.594112	1.594112	1.594112	1.594112	1.594112	0.03878614
12000	-54.79703	-54.6213	-0.1757246	1.488376	1.488376	1.488376	1.488376	1.488376	1.488376	0.02678417
12010	-56.19179	-54.36404	-1.827746	1.924652	1.924652	1.924652	1.924652	1.924652	1.924652	0.05532186
12020	-55.15733	-54.17286	-0.9844767	1.784743	1.784743	1.784743	1.784743	1.784743	1.784743	0.0321165
12030	-54.37744	-54.71226	0.3348106	1.09744	1.09744	1.09744	1.09744	1.09744	1.09744	0.03423849
12040	-54.46137	-55.2529	0.7915307	0.7566468	0.7566468	0.7566468	0.7566468	0.7566468	0.7566468	0.03298837
12050	-54.50611	-54.81879	0.3126793	1.071374	1.071374	1.071374	1.071374	1.071374	1.071374	0.03657352
12060	-54.35796	-54.56178	0.2038175	1.214907	1.214907	1.214907	1.214907	1.214907	1.214907	0.03160493
12070	-54.10028	-55.00752	0.9072345	0.8461049	0.8461049	0.8461049	0.8461049	0.8461049	0.8461049	0.02745375
12080	-54.1017	-55.16615	1.064445	0.8227076	0.8227076	0.8227076	0.8227076	0.8227076	0.8227076	0.02397564
12090	-56.3608	-56.23671	-0.1240905	1.077686	1.077686	1.077686	1.077686	1.077686	1.077686	0.05601357
12100	-54.9836	-55.30204	0.3184373	1.351517	1.351517	1.351517	1.351517	1.351517	1.351517	0.02161025
12110	-55.7283	-54.35493	-1.37337	1.756814	1.756814	1.756814	1.756814	1.756814	1.756814	0.05029823
12120	-54.16238	-55.19231	1.029927	0.6799203	0.6799203	0.6799203	0.6799203	0.6799203	0.6799203	0.02647001
12130	-55.59582	-55.93384	0.3380154	0.8913681	0.8913681	0.8913681	0.8913681	0.8913681	0.8913681	0.04619882
12140	-54.91164	-55.69645	0.7848113	0.4085623	0.4085623	0.4085623	0.4085623	0.4085623	0.4085623	0.01969431
12150	-55.02324	-54.30143	-0.7218017	1.539828	1.539828	1.539828	1.539828	1.539828	1.539828	0.04153506
12160	-55.0792	-55.76829	0.68909	0.6722459	0.6722459	0.6722459	0.6722459	0.6722459	0.6722459	0.03719233
12170	-59.06383	-54.95399	-4.109836	2.729937	2.729937	2.729937	2.729937	2.729937	2.729937	0.1006037
12180	-54.9009	-54.17307	-0.7278327	1.611437	1.611437	1.611437	1.611437	1.611437	1.611437	0.03593693
12190	-56.41784	-53.79829	-2.619554	2.437337	2.437337	2.437337	2.437337	2.437337	2.437337	0.04129289
12200	-54.16053	-54.91221	0.7516845	0.915116	0.915116	0.915116	0.915116	0.915116	0.915116	0.02968249
12210	-54.3943	-54.63678	0.24248	1.254565	1.254565	1.254565	1.254565	1.254565	1.254565	0.02820199
12220	-54.11893	-55.20569	1.086751	0.6926196	0.6926196	0.6926196	0.6926196	0.6926196	0.6926196	0.02501064
12230	-54.0997	-55.21488	1.115184	0.7698162	0.7698162	0.7698162	0.7698162	0.7698162	0.7698162	0.02369515
12240	-54.9345	-54.92081	-0.01369368	1.170283	1.170283	1.170283	1.170283	1.170283	1.170283	0.04266139
12250	-54.83942	-54.38011	-0.4593038	1.575006	1.575006	1.575006	1.575006	1.575006	1.575006	0.02966994
12260	-55.02267	-55.988	0.9653342	1.097244	1.097244	1.097244	1.097244	1.097244	1.097244	0.0182317
12270	-55.48098	-55.01427	-0.466713	1.328762	1.328762	1.328762	1.328762	1.328762	1.328762	0.04958411
12280	-54.15288	-54.9343	0.7814182	0.9888739	0.9888739	0.9888739	0.9888739	0.9888739	0.9888739	0.02605048
12290	-54.96076	-54.36894	-0.5918269	1.479282	1.479282	1.479282	1.479282	1.479282	1.479282	0.04137925
12300	-55.52666	-54.47633	-1.050335	1.889438	1.889438	1.889438	1.889438	1.889438	1.889438	0.02741624
12310	-54.23834	-55.32607	1.087728	0.5880668	0.5880668	0.5880668	0.5880668	0.5880668	0.5880668	0.02380332
12320	-54.52009	-55.38643	0.8663429	0.5342677	0.5342677	0.5342677	0.5342677	0.5342677	0.5342677	0.02746642
12330	-55.99191	-56.26073	0.2688153	0.4187635	0.4187635	0.4187635	0.4187635	0.4187635	0.4187635	0.03468883
12340	-54.17434	-55.32411	1.149771	0.8151558	0.8151558	0.8151558	0.8151558	0.8151558	0.8151558	0.02215751
12350	-54.42161	-54.50008	0.0784729	1.282736	1.282736	1.282736	1.282736	1.282736	1.282736	0.0314676
12360	-54.94499	-54.19505	-0.7499434	1.589679	1.589679	1.589679	1.589679	1.589679	1.589679	0.03846865
12370	-55.25561	-56.76992	1.514308	0.5563966	0.5563966	0.5563966	0.5563966	0.5563966	0.5563966	0.01491832
12380	-54.494	-55.36594	0.8719422	0.6300847	0.6300847	0.6300847	0.6300847	0.6300847	0.6300847	0.03054272
12390	-54.17316	-54.80707	0.6339189	1.010975	1.010975	1.010975	1.010975	1.010975	1.010975	0.02920654
12400	-54.0967	-55.20746	1.110766	0.7675029	0.7675029	0.7675029	0.7675029	0.7675029	0.7675029	0.02383215
12410	-55.53669	-55.8319	0.295213	0.9246487	0.9246487	0.9246487	0.9246487	0.9246487	0.9246487	0.04629094
12420	-58.71939	-55.24707	-3.472324	2.437446	2.437446	2.437446	2.437446	2.437446	2.437446	0.0968568
12430	-56.08451	-53.96003	-2.124471	2.283442	2.283442	2.283442	2.283442	2.283442	2.283442	0.03472148
12440	-54.13703	-54.96688	0.8298509	0.8707195	0.8707195	0.8707195	0.8707195	0.8707195	0.8707195	0.02891601
12450	-54.11695	-55.22909	1.112144	0.6910406	0.6910406	0.6910406	0.6910406	0.6910406	0.6910406	0.02438501
12460	-54.562	-54.70809	0.1460815	1.154784	1.154784	1.154784	1.154784	1.154784	1.154784	0.03739542
12470	-58.69362	-54.32354	-4.370089	3.44363	3.44363	3.44363	3.44363	3.44363	3.44363	0.03253209
12480	-54.43919	-54.48516	0.04597496	1.279761	1.279761	1.279761	1.279761	1.279761	1.279761	0.03269564
12490	-55.46384	-54.09946	-1.364376	1.812577	1.812577	1.812577	1.812577	1.812577	1.812577	0.04424393
12500	-54.27923	-54.6612	0.3819674	1.155906	1.155906	1.155906	1.155906	1.155906	1.155906	0.02947804
12510	-54.77794	-54.24255	-0.5353865	1.5245	1.5245	1.5245	1.5245	1.5245	1.5245	0.03559493
12520	-55.04329	-54.41355	-0.6297387	1.480948	1.480948	1.480948	1.480948	1.480948	1.480948	0.04282994
12530	-55.12079	-54.33236	-0.7884253	1.732495	1.732495	1.732495	1.732495	1.732495	1.732495	0.02951695
12540	-55.47744	-56.2028	0.725354	1.249846	1.249846	1.249846	1.249846	1.249846	1.249846	0.0175589
12550	-55.12771	-54.90016	-0.2275473	1.253404	1.253404	1.253404	1.253404	1.253404	1.253404	0.04522483
12560	-55.26099	-55.30114	0.04015425	1.488066	1.488066	1.488066	1.488066	1.488066	1.488066	0.02159745
12570	-54.37055	-55.40785	1.0373	0.9535168	0.9535168	0.9535168	0.9535168	0.9535168	0.9535168	0.02121032
12580	-54.45061	-55.026	0.5753932	0.9233942	0.9233942	0.9233942	0.9233942	0.9233942	0.9233942	0.03503591
12590	-54.31014	-55.28283	0.9726914	0.6054448	0.6054448	0.6054448	0.6054448	0.6054448	0.6054448	0.02714867
12600	-58.28981	-53.75753	-4.53228	3.251951	3.251951	3.251951	3.251951	3.251951	3.251951	0.05498359
12610	-54.56337	-55.40536	0.8419922	0.6425644	0.6425644	0.6425644	0.6425644	0.6425644	0.6425644	0.03166223
12620	-54.87445	-56.37965	1.505202	0.7219986	0.7219986	0.7219986	0.7219986	0.7219986	0.7219986	0.0163809
12630	-54.0929	-55.14688	1.053981	0.8184939	0.8184939	0.8184939	0.8184939	0.8184939	0.8184939	0.02431622
12640	-54.37089	-55.37217	1.001275	0.5287978	0.5287978	0.5287978	0.5287978	0.5287978	0.5287978	0.02374691
12650	-58.04997	-54.27097	-3.778996	2.710078	2.710078	2.710078	2.710078	2.710078	2.710078	0.07522811
12660	-56.21625	-54.70725	-1.508997	1.755618	1.755618	1.755618	1.755618	1.755618	1.755618	0.05775176
12670	-56.29488	-53.83954	-2.455343	2.305599	2.305599	2.305599	2.305599	2.305599	2.305599	0.04613939
12680	-58.3836	-54.4517	-3.931908	2.737976	2.737976	2.737976	2.737976	2.737976	2.737976	0.0828492
12690	-57.70712	-54.00947	-3.697651	2.740009	2.740009	2.740009	2.740009	2.740009	2.740009	0.06527834
12700	-54.6476	-54.77123	0.1236299	1.147442	1.147442	1.147442	1.147442	1.147442	1.147442	0.03875106
12710	-55.88531	-55.17668	-0.7086337	1.402677	1.402677	1.402677	1.402677	1.402677	1.402677	0.05443332
12720	-55.66266	-54.08353	-1.57913	1.891772	1.891772	1.891772	1.891772	1.891772	1.891772	0.04629027
