Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
9900	5	5	5	14	3	27	15	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	22	26	3	14	5	5	5	5	5	5	4	11	15	5	5	15	5	5	5	5	5	5	3	22	3	14	1	1	1	7	1	1	1	1	1	1	23	1	3	15	1	3	3	5	5	7	23	23
9910	2	5	2	14	5	27	14	14	5	5	2	6	1	3	1	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	1	5	1	26	1	1	1	1	1	1	1	1	1	1	1	1	3	6	5	14	5	5	14	2	5	14	14	14
9920	8	5	3	14	3	27	5	14	5	5	14	6	2	3	2	9	13	1	1	1	9	28	9	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	23	5	5	1	9	5	12	2	13	2	2	2	2	10	22	5	5	28	14	3	8	4	31	10	10
9930	5	5	26	14	27	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	23	28	1	26	14	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	21	5	5	23	23	23	23	23	23	23	23	29	29	3	31	5	5	1	27	29	31	26	29	26	26
9940	5	5	5	14	9	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	9	28	4	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	11	5	5	9	9	1	23	1	1	1	1	21	7	19	21	5	5	5	23	5	5	5	5	30	30
9950	5	5	14	14	31	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	19	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	10	19	24	24	1	1	28	28	28	28	28	28	31	31	22	31	5	5	3	31	25	14	5	25	22	22
9960	5	5	5	14	16	27	5	14	5	5	6	6	1	3	1	9	1	1	1	1	1	28	9	26	5	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	5	5	5	5	12	23	1	12	1	1	1	1	1	1	1	1	1	1	20	6	5	5	14	27	5	5	5	14	20	20
9970	5	5	5	14	1	27	21	14	5	5	1	6	7	3	1	9	1	1	1	1	1	28	28	26	5	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	12	28	12	12	1	1	12	12	1	12	1	1	1	7	1	1	1	21	5	1	16	5	17	27	17	17
9980	2	5	2	14	3	27	5	14	25	5	1	6	1	3	1	9	6	1	5	1	5	28	23	26	5	14	5	5	14	5	5	5	4	11	5	5	5	15	5	14	5	5	5	5	5	23	5	5	5	5	2	5	1	6	1	1	1	1	1	1	1	25	4	7	27	2	15	31	23	23
9990	2	5	16	14	24	27	5	14	5	5	12	6	1	3	1	9	1	1	5	1	5	28	4	26	5	14	5	5	5	5	5	5	17	11	5	5	5	28	5	5	5	5	5	5	5	15	5	5	5	5	12	5	1	12	1	1	1	1	3	12	5	5	4	24	3	16	1	11	7	7
10000	5	5	6	14	27	27	5	14	5	5	1	6	2	3	1	9	1	1	1	1	1	28	9	26	5	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	23	23	1	23	1	1	1	1	1	1	1	1	6	6	4	6	5	5	8	27	4	20	26	19	26	26
10010	5	5	5	14	5	27	14	14	5	5	1	6	1	3	1	9	1	1	1	1	12	28	19	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	30	5	5	12	12	1	12	1	1	1	1	1	1	3	1	5	14	5	5	5	5	3	5	3	3
10020	5	5	12	14	31	27	5	14	5	5	21	6	1	3	1	9	1	1	1	1	1	28	16	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	7	16	12	21	1	1	1	12	1	1	1	1	1	1	1	21	5	5	24	31	1	12	15	28	23	23
10030	2	5	3	14	5	27	14	14	5	5	12	6	7	3	1	9	1	1	1	1	1	28	1	26	21	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	1	7	5	12	5	14	14	5	2	8	5	22	5	5
10040	5	5	5	14	3	27	5	14	5	5	3	6	3	3	3	9	1	1	1	1	1	28	10	26	2	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	10	5	5	1	1	1	12	1	1	3	7	3	3	25	3	13	5	5	22	5	5	4	5	25	25
10050	5	5	27	14	28	27	14	14	5	5	2	6	5	3	2	9	5	1	1	1	1	28	18	26	4	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	7	18	7	21	1	1	1	7	1	12	6	6	20	20	13	20	3	14	5	31	11	27	4	25	24	24
10060	5	5	11	14	8	27	3	14	5	5	1	6	1	3	1	9	1	1	1	1	2	28	31	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	6	31	1	20	1	6	1	1	1	1	1	1	1	1	1	1	3	14	2	8	27	25	15	27	23	23
10070	5	5	14	14	15	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	17	28	2	26	14	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	22	5	5	17	17	28	28	28	28	28	28	26	31	3	26	5	5	5	15	25	14	3	25	3	3
10080	5	5	5	14	7	27	14	14	5	5	2	6	3	3	4	9	1	1	1	1	23	28	6	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	20	5	5	23	23	23	23	23	23	23	23	29	29	21	31	3	14	3	7	5	5	3	14	21	21
10090	5	5	5	14	20	27	5	14	5	5	3	6	4	3	1	9	1	1	1	1	1	28	3	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	3	3	14	14	1	1	7	21	7	7	7	7	18	18	1	18	5	5	27	20	5	5	4	27	9	9
10100	5	5	14	14	7	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	7	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	7	1	12	1	1	1	1	1	1	1	1	7	7	4	16	5	5	25	21	3	14	4	25	4	4
10110	28	5	5	14	26	27	5	14	5	5	3	6	3	3	6	9	1	1	1	1	1	28	20	26	5	14	5	5	5	5	5	5	11	11	5	5	14	25	5	5	5	14	5	5	6	20	20	20	1	1	1	20	1	1	2	6	3	8	3	3	5	5	19	31	5	28	27	30	27	27
10120	5	5	5	14	23	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	9	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	24	23	13	24	1	1	20	20	20	20	20	20	27	27	17	27	5	5	29	23	2	5	2	31	17	17
10130	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	16	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	13	5	1	27	20	20	1	1	1	20	1	1	1	1	7	7	4	16	5	5	5	5	5	5	5	5	15	15
10140	31	5	1	14	4	27	3	14	29	5	31	6	5	3	2	9	2	1	5	1	12	28	7	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	7	5	5	12	12	23	12	20	28	5	20	5	5	5	31	24	29	13	24	3	31	4	22	15	15
10150	5	5	3	14	13	27	5	14	5	5	1	6	7	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	1	1	7	7	3	7	5	5	5	13	13	14	11	13	11	11
10160	3	5	3	14	12	27	5	14	5	5	1	6	1	3	9	9	5	1	12	1	1	28	29	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	29	5	5	12	12	5	12	5	5	1	23	1	1	5	1	5	5	3	12	3	3	14	3	14	14
10170	5	5	29	14	1	27	5	14	5	5	18	6	1	3	1	9	1	1	1	1	1	28	10	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	15	24	15	15	1	1	1	23	1	1	1	1	1	1	2	18	5	5	1	12	20	29	10	20	10	10
10180	5	5	27	14	26	27	5	14	5	5	4	6	3	3	10	9	1	1	1	1	1	28	3	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	7	3	21	21	1	1	5	21	1	12	24	17	30	30	13	30	2	5	26	26	5	27	5	31	13	13
10190	5	5	5	14	31	27	5	14	5	5	6	6	1	3	1	9	1	1	1	1	20	28	8	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	22	5	5	12	20	1	12	1	1	1	1	1	1	2	6	5	5	30	31	5	5	2	30	2	2
10200	5	5	5	14	27	27	14	14	5	5	2	6	1	3	5	9	1	1	1	1	1	28	6	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	16	1	12	1	1	1	1	1	1	12	12	12	12	4	20	5	14	31	27	5	5	8	31	19	19
10210	5	5	31	14	11	27	5	14	23	5	1	6	1	3	1	9	1	1	1	1	1	28	9	26	1	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	15	15	4	15	9	9	1	9	1	1	1	1	1	1	1	1	1	1	13	1	1	23	4	18	4	31	2	4	13	13
10220	3	5	11	14	20	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	19	28	1	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	12	5	5	18	26	29	29	29	29	20	29	27	27	2	27	5	5	5	20	5	11	2	5	2	2
10230	11	5	3	14	2	27	5	14	5	5	3	6	2	3	3	9	3	1	5	1	5	28	9	26	4	14	5	5	5	5	5	5	17	11	5	5	5	28	5	5	5	5	5	5	5	9	5	5	5	5	27	5	27	27	6	27	16	6	11	16	2	5	20	2	3	11	2	27	19	19
10240	5	5	30	14	31	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	3	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	8	3	22	22	1	1	1	27	1	1	1	1	1	7	5	1	5	5	19	31	2	30	26	19	31	31
10250	5	5	3	14	26	27	14	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	2	26	15	14	5	5	5	5	5	5	3	11	14	5	14	14	5	5	14	14	3	14	4	24	4	11	1	1	1	9	1	1	1	1	1	1	1	1	5	14	30	31	1	14	1	31	1	1
10260	5	5	13	14	29	27	5	14	5	5	4	6	1	3	12	9	5	1	5	1	5	28	26	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	22	31	5	22	5	5	5	5	5	5	1	12	1	1	3	9	5	5	1	29	1	13	4	1	11	11
10270	5	5	5	14	1	27	5	14	5	5	2	6	3	3	10	9	2	1	2	1	2	28	17	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	15	5	4	26	4	15	2	2	2	10	2	2	2	10	2	8	2	2	1	5	2	1	15	5	15	24	24	24
10280	5	5	5	14	5	27	5	14	5	5	3	6	3	3	5	9	1	1	1	1	1	28	4	26	14	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	25	5	5	1	1	12	12	12	12	23	12	29	29	21	29	5	5	10	5	4	5	3	10	21	21
10290	5	5	19	14	31	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	29	29	18	29	1	1	1	18	1	1	1	1	1	1	3	1	5	5	27	31	1	30	1	27	7	7
10300	5	5	5	14	16	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	28	31	17	28	1	1	1	17	1	1	1	1	7	7	22	16	5	5	26	27	5	5	5	31	22	22
10310	5	5	14	14	19	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	1	28	19	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	19	19	30	30	1	1	31	31	31	31	29	31	25	29	7	30	5	5	8	30	4	14	2	19	16	16
10320	5	5	5	14	26	27	5	14	5	5	1	6	11	3	1	9	1	1	1	1	1	28	16	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	27	5	5	1	1	1	12	1	1	1	1	29	18	2	29	5	5	31	31	5	5	7	31	16	16
10330	5	5	14	14	14	27	5	14	5	5	2	6	4	3	4	9	1	1	1	1	6	28	1	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	12	12	12	1	6	1	12	1	1	9	9	9	9	10	17	5	5	5	14	5	14	4	5	10	10
10340	5	5	5	14	6	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	5	26	5	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	5	5	5	5	1	1	1	12	1	1	1	1	1	1	4	1	5	5	12	20	5	5	4	12	4	4
10350	5	5	5	14	13	27	5	14	5	5	1	6	2	3	9	9	1	1	1	1	12	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	9	9	1	17	5	1	5	5	5	13	13	5	5	13	5	5
10360	5	5	14	14	5	27	3	14	5	5	1	6	2	3	1	9	1	1	1	1	1	28	7	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	7	1	12	1	1	1	1	1	1	1	1	6	6	1	6	23	14	5	23	25	14	1	25	1	1
10370	5	5	14	14	26	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	23	31	1	23	1	1	1	1	1	1	1	1	7	1	2	7	5	5	20	31	3	14	14	27	22	22
10380	5	5	5	14	20	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	23	28	31	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	31	5	5	23	23	23	23	23	23	23	23	29	29	6	31	5	5	12	20	5	5	1	12	6	6
10390	5	5	5	14	5	27	5	14	5	5	6	6	5	3	13	9	5	1	1	1	12	28	18	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	18	5	5	5	12	5	5	5	5	5	13	5	5	5	20	5	5	4	5	9	5	4	9	15	15
10400	4	5	7	14	28	27	14	14	5	5	6	6	1	3	1	9	1	1	1	1	1	28	7	26	3	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	1	7	12	12	1	1	12	12	1	12	1	1	1	1	22	6	3	14	20	31	3	18	3	27	22	22
10410	5	5	2	14	2	27	5	14	5	5	2	6	3	3	3	9	3	1	2	1	13	28	1	26	14	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	5	21	5	5	13	13	2	13	3	8	3	3	3	3	4	8	2	5	2	2	2	13	4	2	4	4
10420	5	5	31	14	26	27	5	14	5	5	30	6	4	3	4	9	1	1	1	1	1	28	26	26	2	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	3	26	5	14	1	1	1	12	1	1	4	9	4	4	6	30	5	5	27	31	4	31	3	31	16	16
10430	3	5	13	14	1	27	29	14	4	5	1	6	1	3	1	9	1	1	1	1	15	28	1	26	12	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	12	5	5	23	23	1	23	1	1	1	1	1	1	3	1	25	29	3	29	13	22	11	22	11	11
10440	5	5	25	14	5	27	5	14	5	5	1	6	12	3	5	9	1	1	1	1	1	28	2	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	13	5	5	1	1	12	12	5	12	5	5	20	12	1	20	5	5	5	5	3	25	24	14	28	28
10450	5	5	5	14	6	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	12	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	1	1	3	1	5	5	27	20	2	5	7	27	7	7
10460	5	5	5	14	31	27	14	14	5	5	2	6	4	3	1	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	14	29	5	14	1	1	1	12	1	1	1	1	9	9	4	17	3	14	26	31	5	5	10	31	10	10
10470	5	5	5	14	5	27	5	14	5	5	8	6	1	3	1	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	12	29	12	12	1	1	1	12	1	1	1	1	1	1	5	16	5	5	30	5	5	5	7	30	21	21
10480	5	5	5	14	8	27	3	14	2	5	5	6	3	3	4	9	1	1	1	1	1	28	19	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	11	19	25	25	1	1	11	29	18	18	18	18	16	18	1	27	3	8	5	8	5	5	1	5	1	1
10490	5	5	5	14	3	27	14	14	5	5	1	6	1	3	1	9	1	1	1	1	4	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	15	15	5	15	15	29	4	15	9	9	1	9	1	1	1	1	1	1	1	1	29	14	3	29	3	5	2	3	6	6
10500	5	5	12	14	4	27	5	14	5	5	30	6	1	3	1	9	1	1	5	1	5	28	25	26	3	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	5	25	5	5	5	5	12	5	1	12	1	1	1	1	9	31	5	5	3	15	17	12	5	26	23	23
10510	5	5	14	14	14	27	5	14	5	5	4	6	3	3	4	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	26	26	31	31	1	1	31	31	26	31	26	26	26	26	4	26	5	5	14	14	5	14	3	14	11	11
10520	5	5	12	14	1	27	14	14	5	5	1	6	3	3	1	9	1	1	1	1	9	28	3	26	14	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	9	9	1	23	1	1	1	1	1	7	5	1	3	14	4	7	12	12	5	23	5	5
10530	5	5	5	14	26	27	5	14	5	5	4	6	3	3	1	9	1	1	1	1	2	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	15	15	15	15	4	26	5	15	28	6	24	28	28	28	28	28	31	31	5	31	5	5	31	31	5	5	6	31	20	20
10540	5	5	5	14	27	27	5	14	5	5	1	6	3	3	4	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	29	1	12	1	1	1	1	1	1	1	9	1	7	4	1	5	5	5	27	5	5	5	5	15	15
10550	5	5	2	14	8	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	4	26	11	14	12	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	1	12	7	11	1	7	1	1	1	1	1	1	1	1	3	7	3	7	5	5	11	22	4	13	16	11	16	16
10560	5	5	5	14	16	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	28	28	9	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	23	5	5	28	28	9	28	9	9	9	9	18	18	28	26	5	5	27	27	5	5	5	27	28	28
10570	5	5	5	14	15	27	5	14	5	5	1	6	30	3	1	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	29	12	12	1	1	12	12	1	12	1	1	31	31	1	31	5	5	12	15	5	5	31	12	31	31
10580	5	5	5	14	7	27	5	14	5	5	28	6	3	3	7	9	1	1	1	1	1	28	17	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	3	7	3	3	2	31	5	5	15	21	1	5	13	23	13	13
10590	5	5	14	14	31	27	14	14	5	5	6	6	3	3	1	9	1	1	1	1	1	28	27	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	27	1	12	1	1	1	1	1	1	3	1	3	3	5	16	5	14	28	31	5	14	5	28	5	5
10600	5	5	5	14	27	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	31	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	2	31	5	13	1	1	1	12	1	1	1	1	7	7	10	16	5	5	6	27	5	5	4	20	10	10
10610	5	5	5	14	21	27	5	14	5	5	1	6	14	3	1	9	1	1	1	1	5	28	18	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	18	1	12	1	12	1	1	1	1	1	1	21	21	23	21	5	5	27	21	5	5	3	27	29	29
10620	5	5	14	14	5	27	5	14	5	5	1	6	14	3	1	9	1	1	1	1	5	28	3	26	14	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	21	21	5	21	5	5	5	5	5	14	28	5	28	28
10630	3	5	25	14	14	27	5	14	5	5	5	6	5	3	21	9	1	1	9	1	1	28	1	26	1	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	1	1	1	12	1	9	1	1	1	1	14	21	14	14	1	14	5	5	4	14	6	25	7	17	7	7
10640	5	5	5	14	22	27	5	14	5	5	4	6	11	3	9	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	20	31	1	20	1	1	1	1	1	1	4	9	11	11	4	11	5	5	13	22	5	5	5	13	15	15
10650	6	5	3	14	6	27	5	14	5	5	17	6	1	3	1	9	1	1	1	1	1	28	28	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	20	28	12	20	1	1	1	12	1	1	1	1	1	1	4	17	5	5	3	20	9	16	7	18	18	18
10660	12	5	2	14	18	27	5	14	5	5	2	6	25	3	1	9	1	1	1	1	12	28	2	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	22	5	5	12	12	1	12	1	1	1	1	29	29	5	31	5	5	17	29	4	20	5	17	5	5
10670	5	5	12	14	27	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	26	26	27	31	1	1	21	27	21	21	18	21	18	18	5	18	5	5	23	27	1	12	3	23	14	14
10680	5	5	5	14	31	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	1	28	7	26	3	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	5	15	5	5	1	7	1	12	1	1	1	1	1	1	9	9	18	18	3	26	5	5	29	31	5	5	20	29	27	27
10690	5	5	5	14	27	27	14	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	19	26	30	30	1	1	29	31	29	29	29	29	29	29	5	31	5	14	16	27	5	5	20	27	20	20
10700	5	5	5	14	29	27	3	14	5	5	2	6	13	3	1	9	1	1	4	1	20	28	2	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	8	5	5	12	28	1	12	1	1	1	1	13	20	16	13	3	14	4	29	6	5	1	17	16	16
10710	5	5	14	14	5	27	5	14	5	5	2	6	3	3	19	9	1	1	1	1	1	28	18	26	3	14	5	5	5	5	5	5	11	11	5	5	25	25	5	5	5	25	5	5	1	18	1	12	1	1	1	1	1	1	26	26	26	26	22	26	20	5	24	20	3	14	5	30	22	22
10720	5	5	5	14	1	27	5	14	5	5	29	6	1	3	1	9	1	1	1	1	1	28	3	26	14	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	1	1	1	1	3	29	22	5	7	27	1	5	8	7	8	8
10730	5	5	5	14	27	27	22	14	5	5	3	6	5	3	1	9	5	1	1	1	1	28	26	26	5	14	5	5	5	5	14	5	3	11	5	5	3	14	14	14	5	14	5	5	12	31	12	12	1	1	5	12	5	5	5	12	15	5	8	25	5	22	27	27	2	5	3	27	8	8
10740	3	5	3	14	2	27	5	14	5	5	1	6	4	3	4	9	1	1	1	1	1	28	12	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	12	5	5	1	1	9	12	4	9	4	4	4	4	25	9	12	5	5	20	21	3	4	21	25	25
10750	5	5	14	14	31	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	1	28	11	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	14	25	14	14	1	1	21	21	21	21	29	29	29	29	22	31	5	5	31	31	5	14	4	31	30	30
10760	5	5	5	14	1	27	14	14	5	5	2	6	3	3	1	9	1	1	1	1	23	28	11	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	14	25	14	14	5	23	14	14	21	21	21	21	27	21	5	27	5	14	5	12	5	5	5	5	5	5
10770	5	5	22	14	5	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	16	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	12	5	12	12	12	12	1	16	1	12	1	1	1	1	1	1	1	1	7	7	16	7	5	5	5	5	29	22	1	29	16	16
10780	5	5	11	14	7	27	5	14	5	5	8	6	3	3	5	9	14	1	5	1	5	28	5	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	5	5	5	5	5	3	5	14	14	3	14	3	3	4	8	3	5	4	7	1	25	10	9	10	10
10790	5	5	5	14	20	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	15	15	4	15	9	26	1	9	1	1	1	1	1	1	1	1	7	7	7	7	5	5	2	20	2	5	2	2	16	16
10800	5	5	8	14	21	27	5	14	5	5	2	6	2	3	6	9	1	1	1	1	17	28	17	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	28	1	12	1	17	1	1	1	1	2	6	2	2	3	2	5	5	29	21	2	22	6	31	16	16
10810	2	5	21	14	31	27	21	14	5	5	2	6	3	3	7	9	1	1	1	1	1	28	29	26	5	14	5	5	5	5	5	5	4	11	24	5	5	24	5	5	5	5	5	5	12	29	1	12	1	1	1	1	1	1	3	7	3	3	3	8	1	21	31	31	2	27	1	31	7	7
10820	5	5	5	14	2	27	3	14	5	5	1	6	14	3	4	9	1	1	1	1	12	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	9	14	21	11	21	13	14	5	13	5	5	4	5	11	11
10830	5	5	5	14	1	27	14	14	5	5	2	6	14	3	1	9	1	1	1	1	1	28	1	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	12	1	12	1	1	1	1	1	1	1	1	21	21	5	27	27	14	3	27	5	5	5	14	5	5
10840	3	5	3	14	5	27	5	14	5	5	2	6	4	3	15	9	1	1	5	1	6	28	4	26	14	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	15	25	5	15	12	20	12	12	5	12	15	15	15	15	13	24	5	5	5	5	5	3	1	5	20	20
