Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
6060	15	5	3	14	27	27	5	14	5	5	3	6	3	3	3	1	1	9	1	1	12	28	19	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	30	5	5	12	12	1	12	1	1	3	7	3	3	3	3	5	5	30	27	3	25	3	30	3	3
6070	17	5	5	14	3	27	21	14	5	5	2	6	2	3	2	1	1	9	1	1	1	28	16	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	16	5	5	1	1	1	12	1	1	20	6	20	20	15	20	12	21	5	21	30	28	3	30	25	25
6080	5	5	12	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	21	21	1	21	1	1	1	1	1	1	1	1	1	1	5	1	5	5	5	5	29	12	5	29	5	5
6090	5	5	5	14	8	27	5	14	5	5	7	6	3	3	1	1	1	9	1	1	1	28	30	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	30	5	5	1	1	1	12	1	1	3	1	3	3	9	7	5	5	5	22	14	5	3	14	18	18
6100	5	5	3	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	9	29	1	23	1	1	1	1	1	1	1	1	6	1	3	6	5	5	5	5	8	14	16	22	16	16
6110	2	5	2	14	4	27	5	14	5	5	2	6	5	3	5	1	5	9	5	1	5	28	13	26	5	14	5	5	1	5	5	5	3	11	5	5	5	14	5	12	5	5	5	5	5	13	5	5	5	5	5	5	5	5	5	5	13	5	2	13	4	5	3	4	30	2	8	30	8	8
6120	2	5	2	14	1	27	5	14	5	5	1	6	3	3	1	1	7	9	1	1	6	28	8	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	13	8	2	13	6	6	1	6	7	7	16	7	12	16	2	12	5	5	6	12	3	2	2	16	2	2
6130	5	5	5	14	26	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	1	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	3	5	7	26	7	7	1	1	7	7	7	7	7	7	7	7	9	16	5	14	13	31	4	5	4	24	9	9
6140	5	5	5	14	28	27	5	14	5	5	6	6	1	3	1	1	1	9	1	1	1	28	2	26	12	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	20	12	12	1	1	1	12	1	1	1	1	1	1	25	6	5	5	31	28	3	5	3	31	25	25
6150	5	5	14	14	3	27	3	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	8	26	3	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	3	8	14	14	1	1	1	21	1	1	1	1	7	7	3	7	3	14	3	3	3	14	1	3	7	7
6160	5	5	3	14	26	27	5	14	5	5	1	6	1	3	7	1	1	9	1	1	12	28	11	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	25	5	5	12	12	1	12	1	1	7	7	7	7	28	7	5	5	19	31	5	14	5	30	28	28
6170	5	5	3	14	27	27	14	14	5	5	6	6	1	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	27	5	5	1	1	1	12	1	1	1	1	1	1	13	6	3	14	1	27	1	14	5	1	13	13
6180	5	5	5	14	31	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	5	28	3	26	14	14	5	5	5	5	5	5	4	11	14	5	5	25	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	7	1	7	7	3	7	3	5	28	31	3	5	7	31	7	7
6190	5	5	5	14	5	27	5	14	5	5	4	6	22	3	1	1	1	9	1	1	1	28	28	26	3	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	12	31	1	12	1	1	1	1	1	1	1	1	27	27	5	31	5	5	5	5	5	5	1	5	12	12
6200	4	5	4	14	16	27	5	14	5	5	3	6	4	3	22	1	2	9	8	1	2	28	31	26	5	14	5	5	5	5	5	5	4	11	15	5	5	15	5	5	5	5	5	5	14	31	3	14	8	8	2	8	2	2	27	22	31	31	5	31	5	5	8	27	3	4	3	8	14	14
6210	5	5	14	14	1	27	14	14	5	5	31	6	1	3	1	1	1	9	1	1	1	28	17	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	7	26	12	21	1	1	1	12	1	1	1	1	1	1	5	31	14	14	31	21	3	14	30	31	30	30
6220	5	5	5	14	28	27	14	14	5	5	1	6	1	3	1	1	5	9	1	1	28	28	17	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	28	5	5	23	28	23	23	23	23	23	23	29	23	8	29	3	14	31	31	3	5	5	31	22	22
6230	5	5	5	14	1	27	5	14	12	5	1	6	3	3	1	1	4	9	1	1	1	28	17	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	18	26	29	29	1	1	29	29	29	29	25	29	25	25	12	29	12	12	12	12	5	5	5	12	12	12
6240	5	5	5	14	26	27	5	14	5	5	27	6	3	3	1	1	1	9	1	1	1	28	6	26	3	14	5	5	5	5	5	5	11	11	5	5	14	25	5	5	14	14	3	14	3	16	3	3	1	1	7	7	7	7	3	7	3	3	5	27	5	5	31	31	5	5	5	31	5	5
6250	5	5	5	14	6	27	5	14	5	5	2	6	7	3	1	1	1	9	1	1	1	28	18	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	9	18	9	23	1	1	1	9	1	1	1	1	8	7	5	8	5	5	1	20	30	5	12	31	12	12
6260	5	5	5	14	10	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	9	28	6	26	5	14	1	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	1	12	1	20	1	1	1	9	1	1	1	1	1	1	1	1	1	1	5	5	5	24	12	5	1	12	1	1
6270	1	5	11	14	22	27	5	14	5	5	3	6	5	3	7	1	1	9	1	1	1	28	3	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	3	5	5	1	1	1	12	1	1	7	7	16	21	1	16	5	5	1	22	29	18	12	29	12	12
6280	5	5	5	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	12	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	26	1	12	1	12	1	1	1	1	1	1	1	1	19	1	5	5	5	5	5	5	5	5	30	30
6290	1	5	5	14	27	27	5	14	5	5	1	6	14	3	10	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	15	5	4	26	5	15	1	1	1	12	1	1	4	17	25	25	13	29	5	5	29	27	1	12	3	29	22	22
6300	5	5	14	14	3	27	14	14	5	5	2	6	3	3	3	1	1	9	1	1	6	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	14	14	5	5	14	14	3	14	29	31	29	29	1	6	25	29	29	29	31	29	31	31	16	31	14	14	3	14	14	14	3	14	16	16
6310	1	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	31	5	5	1	1	1	12	1	1	1	1	1	7	3	1	5	5	1	5	1	12	10	1	19	19
6320	5	5	5	14	6	27	5	14	5	5	9	6	1	3	3	1	4	9	1	1	1	28	3	26	14	14	15	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	25	15	3	14	11	25	1	1	11	18	3	11	1	3	1	1	27	9	5	5	4	20	20	5	1	28	27	27
6330	1	5	2	14	5	27	5	14	5	5	1	6	3	3	4	1	1	9	1	1	1	28	16	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	16	5	5	1	1	1	12	1	1	9	9	11	18	1	18	5	5	5	5	1	6	21	12	21	21
6340	1	5	3	14	30	27	3	14	4	5	28	6	3	3	18	1	1	9	1	1	9	28	16	26	1	14	5	5	5	5	5	5	11	11	3	5	3	11	5	5	5	14	5	5	12	16	1	12	1	9	6	1	1	6	3	18	3	3	27	31	4	11	4	30	11	7	5	11	27	27
6350	5	5	14	14	3	27	22	14	5	5	20	6	3	3	1	1	4	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	14	29	14	14	1	1	21	21	25	29	3	29	3	3	3	27	8	22	19	8	5	14	29	30	29	29
6360	4	5	21	14	5	27	5	14	5	5	3	6	3	3	7	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	5	14	12	5	1	1	1	12	1	1	1	7	3	7	28	3	5	5	5	5	28	29	1	28	28	28
6370	5	5	5	14	2	27	25	14	5	5	2	6	3	3	7	1	4	9	1	1	6	28	31	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	24	31	24	24	2	6	4	24	4	4	18	18	26	18	5	26	25	25	27	30	5	5	13	27	13	13
6380	14	5	3	14	13	27	5	14	5	5	5	6	3	3	1	1	1	9	1	1	1	28	1	26	1	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	1	1	12	1	1	1	1	1	1	1	1	7	7	5	21	5	5	2	13	5	14	10	13	24	24
6390	5	5	31	14	24	27	5	14	5	5	2	6	4	3	28	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	4	15	5	15	20	26	1	20	1	1	1	1	1	1	31	28	28	31	15	28	3	5	20	30	1	31	4	20	15	15
6400	4	5	25	14	24	27	5	14	5	5	10	6	5	3	15	1	4	9	1	1	4	28	11	26	3	14	5	5	5	5	5	5	11	11	5	5	4	25	12	5	15	23	4	15	4	11	4	4	9	9	4	9	4	4	5	15	5	5	4	24	5	5	23	24	4	25	10	23	10	10
6410	5	5	14	14	22	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	1	5	1	20	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	5	5	22	22	14	3	22	3	3
6420	5	5	14	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	20	1	12	1	1	1	1	1	1	1	1	1	1	10	1	5	5	5	5	5	14	2	5	10	10
6430	5	5	5	14	5	27	5	14	5	5	2	6	3	3	12	1	4	9	1	1	1	28	11	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	9	11	23	23	1	1	4	23	4	4	28	23	31	31	24	31	5	5	4	5	12	5	4	23	24	24
6440	5	5	14	14	16	27	5	14	5	5	23	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	5	15	5	5	12	31	12	12	1	1	1	12	1	1	1	1	1	1	11	23	5	5	2	27	5	14	3	13	11	11
6450	5	5	14	14	26	27	5	14	5	5	2	6	3	3	3	1	1	9	1	1	1	28	19	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	25	19	25	25	1	1	25	29	29	29	29	29	29	29	23	31	5	5	31	31	5	14	3	31	29	29
6460	5	5	5	14	12	27	14	14	5	5	1	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	26	26	31	31	1	1	31	31	31	31	27	31	20	27	28	20	5	14	5	12	5	5	5	5	28	28
6470	5	5	5	14	3	27	3	14	5	5	19	6	3	3	1	1	1	9	6	1	1	28	10	26	5	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	15	15	2	15	2	24	2	2	6	6	1	6	1	1	1	1	1	7	1	26	3	14	7	3	4	5	5	18	12	12
6480	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	26	26	31	31	1	1	24	31	17	28	17	17	26	26	15	26	5	5	5	5	5	5	5	5	15	15
6490	5	5	5	14	5	27	14	14	5	5	1	6	3	3	1	1	4	9	1	1	9	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	5	15	5	5	18	26	25	29	4	9	25	25	25	25	29	29	29	29	5	29	5	14	12	5	5	5	5	12	5	5
6500	1	5	14	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	25	11	5	5	5	25	5	5	5	5	5	5	7	26	1	21	1	1	1	1	1	1	1	1	1	1	19	1	5	5	5	5	12	21	4	12	19	19
6510	5	5	22	14	31	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	6	26	3	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	15	15	15	15	1	16	1	23	1	1	1	1	1	1	1	1	1	1	6	1	5	5	26	31	2	22	1	26	6	6
6520	5	5	5	14	29	27	14	14	5	5	1	6	3	3	1	1	4	9	1	1	1	28	7	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	7	12	12	1	1	12	12	23	23	15	23	30	25	20	31	3	14	12	29	5	5	1	12	20	20
6530	5	5	25	14	31	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	31	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	31	1	12	1	1	1	1	1	1	1	1	1	1	4	1	1	14	26	31	4	25	19	26	19	19
6540	5	5	14	14	6	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	12	28	8	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	14	22	5	14	1	12	1	12	1	1	1	1	7	7	1	16	5	5	13	20	5	14	5	13	12	12
6550	5	5	18	14	23	27	5	14	5	5	2	6	3	3	12	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	14	1	5	1	1	1	1	1	1	23	12	21	29	20	27	5	5	1	23	18	29	1	18	20	20
6560	5	5	5	14	5	27	5	14	5	5	1	6	1	3	1	1	4	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	4	11	15	5	5	15	5	5	5	5	5	5	12	20	1	12	1	1	1	1	9	9	1	9	1	1	5	1	5	5	21	5	5	5	4	21	15	15
6570	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	14	25	5	5	5	14	5	5	26	26	31	31	1	1	30	31	19	30	17	26	26	26	5	26	5	5	5	5	5	5	5	5	5	5
6580	5	5	5	14	1	27	5	14	5	5	27	6	5	3	1	1	1	9	4	1	20	28	22	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	22	5	5	31	28	20	31	20	20	12	20	5	12	3	27	12	5	26	12	5	5	3	31	3	3
6590	5	5	5	14	3	27	3	14	14	5	3	6	3	3	30	1	4	9	5	1	5	28	1	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	12	5	5	5	5	4	5	4	4	11	30	11	11	2	11	25	14	3	25	3	5	1	3	6	6
6600	21	5	3	14	1	27	21	14	5	5	2	6	7	3	1	1	1	9	1	1	1	28	31	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	23	31	9	23	1	1	1	9	1	1	1	1	7	7	5	16	9	21	1	9	30	21	15	31	15	15
6610	23	5	3	14	29	27	30	14	5	5	31	6	3	3	12	1	1	9	1	1	1	28	23	26	5	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	5	5	5	5	12	23	1	12	1	1	1	1	1	1	1	12	3	7	4	31	2	30	1	31	22	29	4	27	4	4
6620	5	5	5	14	4	27	5	14	5	5	20	6	3	3	1	1	1	9	1	1	6	28	2	26	25	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	30	5	5	1	6	1	12	1	1	1	1	3	7	5	27	4	5	4	4	1	5	5	9	5	5
6630	5	5	29	14	26	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	6	26	12	20	1	1	1	12	1	1	1	1	1	1	1	1	5	5	27	31	4	29	21	31	21	21
6640	2	5	10	14	14	27	5	14	5	5	4	6	5	3	3	1	1	9	1	1	1	28	1	26	25	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	18	29	29	29	1	1	9	29	9	9	21	18	31	21	4	31	5	5	2	14	2	10	11	2	11	11
6650	5	5	5	14	27	27	5	14	5	5	9	6	4	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	13	15	5	5	5	13	5	5	12	31	12	12	1	1	1	12	1	1	1	1	1	9	1	9	5	5	3	27	3	5	8	3	16	16
6660	5	5	5	14	26	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	23	31	12	23	1	1	1	12	1	1	1	1	18	7	1	26	3	14	31	26	5	5	29	31	29	29
6670	5	5	5	14	16	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	12	28	6	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	20	5	5	12	12	1	12	1	1	12	1	21	21	2	27	5	5	31	27	5	5	10	31	10	10
6680	5	5	5	14	30	27	5	14	5	5	7	6	1	3	1	1	1	9	5	1	5	28	2	26	13	14	5	5	5	5	5	5	19	11	5	5	5	30	5	5	5	5	5	5	5	13	5	5	5	5	1	5	1	1	1	1	1	1	2	7	5	5	16	30	2	5	2	16	2	2
6690	5	5	3	14	27	27	5	14	5	5	7	6	1	3	1	1	1	9	1	1	6	28	17	26	3	14	5	5	5	5	5	5	19	11	5	5	13	30	5	5	13	13	2	13	2	26	2	2	6	6	6	6	1	6	1	1	1	1	2	7	5	5	18	27	5	14	18	29	26	26
6700	5	5	5	14	6	27	5	14	5	5	1	6	17	3	1	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	1	1	26	17	15	26	5	5	5	20	5	5	2	5	24	24
6710	4	5	8	14	25	27	5	14	5	5	10	6	7	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	16	27	12	27	1	1	1	12	1	1	1	1	1	7	2	17	5	5	5	25	26	19	23	31	28	28
6720	5	5	5	14	5	27	5	14	15	5	1	6	1	3	1	1	1	9	1	1	1	28	9	26	5	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	12	23	1	12	1	1	1	1	1	1	1	1	1	1	20	1	15	15	5	15	5	5	5	5	20	20
6730	1	5	15	14	17	27	14	14	5	5	5	6	21	3	1	1	1	9	1	1	20	28	4	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	15	5	5	12	20	12	12	1	12	1	1	21	21	5	21	5	14	20	28	5	23	1	20	12	12
6740	29	5	5	14	13	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	17	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	18	26	29	29	1	1	29	29	29	29	5	29	25	14	25	30	5	5	5	13	5	29	3	5	25	25
6750	5	5	5	14	27	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	19	11	5	5	5	30	5	5	5	5	5	5	1	26	12	12	1	1	1	12	1	1	1	1	1	1	27	1	5	5	21	27	2	5	5	27	27	27
6760	5	5	5	14	27	27	5	14	5	5	1	6	3	3	1	1	4	9	1	1	20	28	3	26	14	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	3	14	3	14	20	20	13	27	24	24	28	28	31	31	1	31	5	5	31	27	5	5	1	31	1	1
6770	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	31	26	31	31	1	1	26	31	19	26	7	26	7	7	3	16	5	5	5	5	5	5	3	5	3	3
6780	5	5	5	14	27	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	18	26	31	29	1	1	31	31	31	31	31	31	31	31	2	31	5	5	14	27	5	5	5	14	13	13
6790	5	5	30	14	7	27	3	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	7	1	12	1	1	1	1	1	1	1	1	1	1	7	1	3	14	3	7	28	30	4	31	18	18
6800	5	5	3	14	20	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	6	28	16	26	5	14	15	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	15	5	27	5	5	6	6	1	20	1	1	1	1	1	1	1	1	5	5	8	20	3	14	4	8	9	9
6810	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	12	28	19	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	19	5	5	12	12	12	12	12	12	23	12	29	29	3	31	5	5	5	5	5	5	5	5	14	14
6820	5	5	5	14	5	27	5	14	5	5	1	6	3	3	6	1	1	9	1	1	1	28	1	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	20	6	27	27	3	27	5	5	23	5	5	5	3	23	3	3
6830	5	5	5	14	19	27	5	14	5	5	6	6	1	3	1	1	1	9	1	1	1	28	16	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	16	1	12	1	1	1	1	1	1	1	1	1	1	2	6	5	5	8	30	5	5	8	22	8	8
6840	5	5	5	14	29	27	22	14	5	5	26	6	5	3	1	1	1	9	1	1	12	28	19	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	4	19	15	15	1	12	12	23	12	12	5	12	5	5	3	31	5	22	2	29	2	5	7	2	7	7
6850	5	5	5	14	24	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	18	26	29	29	1	1	1	29	1	1	1	1	7	7	2	16	5	14	5	24	5	5	5	5	13	13
6860	5	5	7	14	5	27	5	14	5	5	1	6	5	3	1	1	12	9	5	1	5	28	6	26	5	14	5	5	5	5	5	5	11	11	5	5	14	25	5	5	5	14	5	5	5	20	5	5	5	5	5	5	12	12	12	12	12	12	4	12	15	5	2	15	16	21	4	16	4	4
6870	5	5	5	14	5	27	5	14	5	5	1	6	25	3	1	1	1	9	1	1	28	28	22	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	22	22	2	22	6	28	1	6	1	1	1	1	29	29	3	29	5	5	5	5	5	5	3	5	3	3
6880	5	5	14	14	5	27	5	14	5	5	16	6	1	3	1	1	1	9	1	1	12	28	3	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	1	1	3	16	5	5	5	5	14	14	5	14	14	14
6890	5	5	14	14	27	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	28	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	28	28	24	28	28	28	23	28	29	29	6	31	5	5	14	27	5	14	3	14	16	16
6900	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	4	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	4	31	15	15	1	1	9	23	1	9	1	1	7	7	2	7	5	5	5	5	5	5	29	5	31	31
6910	5	5	25	14	27	27	14	14	5	5	1	6	3	3	1	1	1	9	1	1	12	28	2	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	13	5	5	12	12	5	12	12	12	12	12	21	21	19	21	3	14	18	27	5	25	4	29	19	19
6920	5	5	5	14	29	27	5	14	5	5	2	6	5	3	5	1	5	9	5	1	5	28	4	26	22	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	30	5	5	5	5	5	5	5	5	5	5	5	5	3	13	5	5	11	29	3	5	22	11	22	22
6930	5	5	14	14	5	27	14	14	5	5	1	6	3	3	1	1	1	9	1	1	12	28	29	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	29	29	21	29	5	12	1	21	1	1	1	1	7	7	21	7	5	14	15	5	3	14	1	25	21	21
6940	5	5	14	14	2	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	11	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	11	1	12	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	13	29	14	2	29	6	6
6950	5	5	5	14	26	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	23	29	1	23	1	1	1	1	1	1	1	1	1	1	19	1	5	5	29	31	3	5	3	29	19	19
6960	5	5	13	14	2	27	5	14	12	5	9	6	1	3	1	1	1	9	1	1	1	28	28	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	23	28	1	23	1	1	1	1	1	1	1	1	1	1	1	9	21	12	30	27	1	13	25	31	29	29
6970	2	5	22	14	19	27	5	14	5	5	20	6	1	3	1	1	1	9	1	1	5	28	30	26	5	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	5	30	5	5	12	12	1	12	1	1	1	1	1	1	5	20	5	5	2	30	2	22	22	2	22	22
6980	5	5	5	14	28	27	14	14	5	5	1	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	11	26	30	25	1	1	31	31	28	31	28	28	31	31	5	31	3	14	30	31	5	5	5	30	5	5
6990	5	5	5	14	2	27	14	14	5	5	4	6	3	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	9	29	1	23	1	1	1	1	1	1	15	1	25	25	3	25	14	14	13	22	5	5	5	13	14	14
7000	5	5	5	14	31	27	5	14	5	5	28	6	3	3	1	1	1	9	1	1	12	28	11	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	25	5	5	12	12	1	12	1	1	1	1	3	7	4	31	5	5	31	31	5	5	4	31	4	4
