Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
4720	-54.36034	-55.17579	0.8154537	1.033136	1.033136	1.033136	1.033136	1.033136	1.033136	0.02353395
4730	-54.66424	-54.55059	-0.1136521	1.399708	1.399708	1.399708	1.399708	1.399708	1.399708	0.03020574
4740	-54.51492	-55.03578	0.5208581	1.186582	1.186582	1.186582	1.186582	1.186582	1.186582	0.02426206
4750	-54.51527	-54.9726	0.4573334	1.034708	1.034708	1.034708	1.034708	1.034708	1.034708	0.03358504
4760	-54.38284	-55.28431	0.9014678	0.7664539	0.7664539	0.7664539	0.7664539	0.7664539	0.7664539	0.02939821
4770	-54.29251	-55.02849	0.7359783	1.02848	1.02848	1.02848	1.02848	1.02848	1.02848	0.02566798
4780	-54.68581	-56.04192	1.356111	0.5630952	0.5630952	0.5630952	0.5630952	0.5630952	0.5630952	0.01764787
4790	-54.86663	-55.63563	0.769005	0.4916385	0.4916385	0.4916385	0.4916385	0.4916385	0.4916385	0.02745921
4800	-55.46801	-55.63304	0.1650251	1.039575	1.039575	1.039575	1.039575	1.039575	1.039575	0.04464158
4810	-54.32728	-55.3505	1.023222	0.9302657	0.9302657	0.9302657	0.9302657	0.9302657	0.9302657	0.0221908
4820	-55.67945	-54.07296	-1.606482	1.969281	1.969281	1.969281	1.969281	1.969281	1.969281	0.04030327
4830	-56.13531	-55.10393	-1.031382	1.558865	1.558865	1.558865	1.558865	1.558865	1.558865	0.05438943
4840	-57.73353	-54.68549	-3.048043	2.37002	2.37002	2.37002	2.37002	2.37002	2.37002	0.07292498
4850	-56.82962	-53.94282	-2.886803	2.480211	2.480211	2.480211	2.480211	2.480211	2.480211	0.04935469
4860	-55.72428	-55.01134	-0.7129414	1.80775	1.80775	1.80775	1.80775	1.80775	1.80775	0.02330375
4870	-54.91153	-54.35501	-0.5565233	1.553361	1.553361	1.553361	1.553361	1.553361	1.553361	0.03422213
4880	-54.49594	-54.82742	0.3314832	1.120593	1.120593	1.120593	1.120593	1.120593	1.120593	0.03300714
4890	-55.86258	-54.19122	-1.671359	2.116029	2.116029	2.116029	2.116029	2.116029	2.116029	0.03144829
4900	-55.45751	-55.6653	0.2077887	1.449933	1.449933	1.449933	1.449933	1.449933	1.449933	0.01976293
4910	-56.13521	-56.58408	0.4488776	1.423762	1.423762	1.423762	1.423762	1.423762	1.423762	0.01638629
4920	-54.94469	-56.27856	1.333867	0.5138457	0.5138457	0.5138457	0.5138457	0.5138457	0.5138457	0.01649633
4930	-54.67362	-55.5591	0.8854832	0.6236594	0.6236594	0.6236594	0.6236594	0.6236594	0.6236594	0.03001845
4940	-56.70586	-56.41828	-0.2875794	1.158292	1.158292	1.158292	1.158292	1.158292	1.158292	0.05733405
4950	-55.39209	-54.4972	-0.8948895	1.595199	1.595199	1.595199	1.595199	1.595199	1.595199	0.0439538
4960	-55.16178	-56.52196	1.360179	0.5001128	0.5001128	0.5001128	0.5001128	0.5001128	0.5001128	0.01554664
4970	-55.39824	-56.08467	0.6864306	0.6649723	0.6649723	0.6649723	0.6649723	0.6649723	0.6649723	0.03724666
4980	-56.28793	-54.82877	-1.459157	2.132255	2.132255	2.132255	2.132255	2.132255	2.132255	0.02457344
4990	-55.15463	-54.52644	-0.6281918	1.497665	1.497665	1.497665	1.497665	1.497665	1.497665	0.04130452
5000	-59.47923	-54.6195	-4.859733	3.125276	3.125276	3.125276	3.125276	3.125276	3.125276	0.09735332
5010	-55.52922	-54.11421	-1.415011	1.949364	1.949364	1.949364	1.949364	1.949364	1.949364	0.03472834
5020	-56.85057	-54.21297	-2.637598	2.29749	2.29749	2.29749	2.29749	2.29749	2.29749	0.05631461
5030	-56.18175	-53.99476	-2.186993	2.197333	2.197333	2.197333	2.197333	2.197333	2.197333	0.04432467
5040	-54.48014	-54.87444	0.3943018	1.086354	1.086354	1.086354	1.086354	1.086354	1.086354	0.03287326
5050	-54.70529	-54.51132	-0.1939714	1.430445	1.430445	1.430445	1.430445	1.430445	1.430445	0.0307413
5060	-59.90473	-54.60053	-5.304192	3.96849	3.96849	3.96849	3.96849	3.96849	3.96849	0.03186923
5070	-55.67655	-54.44639	-1.23016	1.724012	1.724012	1.724012	1.724012	1.724012	1.724012	0.0467496
5080	-56.27637	-53.93972	-2.336645	2.335945	2.335945	2.335945	2.335945	2.335945	2.335945	0.03844853
5090	-57.94238	-54.24582	-3.696553	2.710462	2.710462	2.710462	2.710462	2.710462	2.710462	0.06922097
5100	-54.59093	-54.81493	0.2239967	1.301194	1.301194	1.301194	1.301194	1.301194	1.301194	0.02624214
5110	-54.47793	-55.847	1.369063	0.7176045	0.7176045	0.7176045	0.7176045	0.7176045	0.7176045	0.0187911
5120	-55.19539	-54.45202	-0.7433715	1.724705	1.724705	1.724705	1.724705	1.724705	1.724705	0.02868968
5130	-54.73767	-55.61082	0.8731522	1.095038	1.095038	1.095038	1.095038	1.095038	1.095038	0.0200675
5140	-54.80366	-54.44178	-0.3618863	1.502168	1.502168	1.502168	1.502168	1.502168	1.502168	0.03135251
5150	-55.61145	-55.60404	-0.007416351	1.114446	1.114446	1.114446	1.114446	1.114446	1.114446	0.0468204
5160	-54.65794	-55.44193	0.7839902	0.7715805	0.7715805	0.7715805	0.7715805	0.7715805	0.7715805	0.03296398
5170	-55.02477	-56.49263	1.467861	0.8190138	0.8190138	0.8190138	0.8190138	0.8190138	0.8190138	0.01606782
5180	-55.00141	-55.79768	0.7962679	0.4066484	0.4066484	0.4066484	0.4066484	0.4066484	0.4066484	0.01927985
5190	-54.65078	-55.47844	0.8276635	0.7309133	0.7309133	0.7309133	0.7309133	0.7309133	0.7309133	0.03216678
5200	-54.79086	-55.54316	0.752298	0.7629648	0.7629648	0.7629648	0.7629648	0.7629648	0.7629648	0.03419405
5210	-54.31085	-55.39465	1.083804	0.6319397	0.6319397	0.6319397	0.6319397	0.6319397	0.6319397	0.02473622
5220	-54.80818	-56.28455	1.476368	0.6212677	0.6212677	0.6212677	0.6212677	0.6212677	0.6212677	0.01660003
5230	-54.96207	-54.38302	-0.5790446	1.610431	1.610431	1.610431	1.610431	1.610431	1.610431	0.03103472
5240	-54.83563	-54.72284	-0.1127862	1.282422	1.282422	1.282422	1.282422	1.282422	1.282422	0.03812343
5250	-54.32302	-54.91569	0.5926721	1.07865	1.07865	1.07865	1.07865	1.07865	1.07865	0.02730912
5260	-55.62488	-54.09382	-1.531061	1.934303	1.934303	1.934303	1.934303	1.934303	1.934303	0.04027901
5270	-55.07457	-54.60538	-0.4691899	1.426705	1.426705	1.426705	1.426705	1.426705	1.426705	0.04079209
5280	-54.63344	-55.49374	0.8602999	0.6990272	0.6990272	0.6990272	0.6990272	0.6990272	0.6990272	0.03135264
5290	-56.4349	-54.95165	-1.483258	1.744204	1.744204	1.744204	1.744204	1.744204	1.744204	0.05767339
5300	-54.84032	-55.57725	0.7369287	0.4372011	0.4372011	0.4372011	0.4372011	0.4372011	0.4372011	0.02357013
5310	-54.91257	-56.03365	1.121086	0.4618446	0.4618446	0.4618446	0.4618446	0.4618446	0.4618446	0.01761993
5320	-56.95511	-57.4082	0.4530898	0.5944705	0.5944705	0.5944705	0.5944705	0.5944705	0.5944705	0.04519486
5330	-54.57353	-55.93847	1.364939	0.7826795	0.7826795	0.7826795	0.7826795	0.7826795	0.7826795	0.01831004
5340	-58.03264	-55.98586	-2.046781	1.851717	1.851717	1.851717	1.851717	1.851717	1.851717	0.08050685
5350	-55.17302	-54.51213	-0.6608938	1.698026	1.698026	1.698026	1.698026	1.698026	1.698026	0.0279648
5360	-54.80435	-54.42016	-0.3841951	1.487462	1.487462	1.487462	1.487462	1.487462	1.487462	0.03305521
5370	-56.43297	-53.91602	-2.516947	2.367401	2.367401	2.367401	2.367401	2.367401	2.367401	0.04311225
5380	-54.84077	-56.13149	1.290725	0.5121185	0.5121185	0.5121185	0.5121185	0.5121185	0.5121185	0.01715587
5390	-54.2861	-54.96666	0.6805662	1.00205	1.00205	1.00205	1.00205	1.00205	1.00205	0.02825514
5400	-54.5962	-55.76078	1.16458	0.929835	0.929835	0.929835	0.929835	0.929835	0.929835	0.01927635
5410	-56.14608	-55.80741	-0.3386717	1.227724	1.227724	1.227724	1.227724	1.227724	1.227724	0.05307293
5420	-55.07702	-54.70722	-0.3698054	1.59439	1.59439	1.59439	1.59439	1.59439	1.59439	0.02604335
5430	-54.8634	-55.46502	0.6016189	1.224881	1.224881	1.224881	1.224881	1.224881	1.224881	0.02083735
5440	-54.54864	-55.25186	0.7032206	0.8659154	0.8659154	0.8659154	0.8659154	0.8659154	0.8659154	0.03298985
5450	-55.69653	-55.86929	0.172765	1.010515	1.010515	1.010515	1.010515	1.010515	1.010515	0.04635123
5460	-57.51849	-54.58376	-2.934727	2.342341	2.342341	2.342341	2.342341	2.342341	2.342341	0.06899318
5470	-54.83083	-54.66831	-0.1625214	1.311977	1.311977	1.311977	1.311977	1.311977	1.311977	0.03781393
5480	-54.32632	-55.06398	0.7376601	0.9216237	0.9216237	0.9216237	0.9216237	0.9216237	0.9216237	0.02985542
5490	-55.69374	-54.10965	-1.584091	1.940628	1.940628	1.940628	1.940628	1.940628	1.940628	0.04190169
5500	-56.58376	-54.00556	-2.578199	2.334641	2.334641	2.334641	2.334641	2.334641	2.334641	0.04908764
5510	-54.76069	-54.60764	-0.1530466	1.45375	1.45375	1.45375	1.45375	1.45375	1.45375	0.02812835
5520	-56.35636	-54.28264	-2.073726	2.066945	2.066945	2.066945	2.066945	2.066945	2.066945	0.05220507
5530	-55.53839	-56.60751	1.069112	1.112042	1.112042	1.112042	1.112042	1.112042	1.112042	0.01602189
5540	-54.62446	-55.66121	1.036756	1.001006	1.001006	1.001006	1.001006	1.001006	1.001006	0.01981929
5550	-55.05013	-54.43979	-0.6103392	1.515156	1.515156	1.515156	1.515156	1.515156	1.515156	0.03912153
5560	-54.28652	-54.97595	0.6894273	0.9910232	0.9910232	0.9910232	0.9910232	0.9910232	0.9910232	0.0284702
5570	-55.94024	-54.28971	-1.650532	1.90851	1.90851	1.90851	1.90851	1.90851	1.90851	0.04796655
5580	-55.2224	-56.59574	1.373349	0.9197018	0.9197018	0.9197018	0.9197018	0.9197018	0.9197018	0.01584918
5590	-56.33911	-55.64713	-0.6919848	1.869089	1.869089	1.869089	1.869089	1.869089	1.869089	0.0200124
5600	-54.98586	-55.01026	0.02439504	1.178543	1.178543	1.178543	1.178543	1.178543	1.178543	0.04045267
5610	-54.21413	-55.13091	0.9167827	0.8866619	0.8866619	0.8866619	0.8866619	0.8866619	0.8866619	0.02604007
5620	-54.66797	-54.58894	-0.07902987	1.400008	1.400008	1.400008	1.400008	1.400008	1.400008	0.02916007
5630	-54.20291	-55.22518	1.022274	0.8472086	0.8472086	0.8472086	0.8472086	0.8472086	0.8472086	0.02444377
5640	-55.83722	-54.01219	-1.825026	2.082309	2.082309	2.082309	2.082309	2.082309	2.082309	0.03939956
5650	-54.21195	-55.2132	1.001241	0.8019712	0.8019712	0.8019712	0.8019712	0.8019712	0.8019712	0.02597938
5660	-55.97207	-54.73986	-1.232205	1.677687	1.677687	1.677687	1.677687	1.677687	1.677687	0.05170547
5670	-57.89363	-54.55669	-3.336944	2.503673	2.503673	2.503673	2.503673	2.503673	2.503673	0.07374888
5680	-54.75669	-56.03407	1.27738	0.5190458	0.5190458	0.5190458	0.5190458	0.5190458	0.5190458	0.01765707
5690	-55.12444	-55.61942	0.4949801	0.8917629	0.8917629	0.8917629	0.8917629	0.8917629	0.8917629	0.03946952
5700	-55.80665	-54.05951	-1.747137	2.017905	2.017905	2.017905	2.017905	2.017905	2.017905	0.04181245
5710	-57.88028	-54.35481	-3.525469	2.61686	2.61686	2.61686	2.61686	2.61686	2.61686	0.0705722
5720	-54.49612	-54.98211	0.485991	1.192778	1.192778	1.192778	1.192778	1.192778	1.192778	0.02483742
5730	-56.43397	-53.91085	-2.523113	2.377597	2.377597	2.377597	2.377597	2.377597	2.377597	0.04246471
5740	-54.9946	-55.81147	0.8168709	1.157291	1.157291	1.157291	1.157291	1.157291	1.157291	0.0190344
5750	-55.03435	-54.44082	-0.5935309	1.509767	1.509767	1.509767	1.509767	1.509767	1.509767	0.03890434
5760	-56.24641	-53.94026	-2.306157	2.279363	2.279363	2.279363	2.279363	2.279363	2.279363	0.04199821
5770	-54.53386	-55.27909	0.7452262	0.8394534	0.8394534	0.8394534	0.8394534	0.8394534	0.8394534	0.03249055
5780	-55.9239	-56.39333	0.4694353	0.7992112	0.7992112	0.7992112	0.7992112	0.7992112	0.7992112	0.04431012
5790	-55.92497	-54.38617	-1.538799	1.847567	1.847567	1.847567	1.847567	1.847567	1.847567	0.04887392
5800	-54.56849	-55.76382	1.195326	0.9060334	0.9060334	0.9060334	0.9060334	0.9060334	0.9060334	0.01926209
5810	-56.82081	-54.0366	-2.784215	2.607195	2.607195	2.607195	2.607195	2.607195	2.607195	0.03429989
5820	-55.35588	-54.16396	-1.191922	1.803088	1.803088	1.803088	1.803088	1.803088	1.803088	0.03799945
5830	-55.84554	-57.58748	1.741938	0.6877659	0.6877659	0.6877659	0.6877659	0.6877659	0.6877659	0.01299069
5840	-55.32122	-56.33547	1.014245	1.112686	1.112686	1.112686	1.112686	1.112686	1.112686	0.01690669
5850	-55.3425	-54.21615	-1.126349	1.752915	1.752915	1.752915	1.752915	1.752915	1.752915	0.03961785
5860	-54.32586	-54.90818	0.5823168	1.044466	1.044466	1.044466	1.044466	1.044466	1.044466	0.02918227
5870	-55.81808	-55.3096	-0.50848	1.74855	1.74855	1.74855	1.74855	1.74855	1.74855	0.02155778
5880	-54.5279	-54.69774	0.1698433	1.286287	1.286287	1.286287	1.286287	1.286287	1.286287	0.02852191
5890	-54.25977	-55.0109	0.7511295	0.9837892	0.9837892	0.9837892	0.9837892	0.9837892	0.9837892	0.02705235
5900	-55.41471	-56.09084	0.6761255	0.3676392	0.3676392	0.3676392	0.3676392	0.3676392	0.3676392	0.0172388
5910	-54.78988	-56.05662	1.266736	0.9109603	0.9109603	0.9109603	0.9109603	0.9109603	0.9109603	0.01782634
5920	-54.30931	-55.3981	1.088785	0.8882422	0.8882422	0.8882422	0.8882422	0.8882422	0.8882422	0.02188527
5930	-54.76544	-54.4502	-0.3152346	1.44943	1.44943	1.44943	1.44943	1.44943	1.44943	0.03337699
5940	-54.3452	-55.03404	0.6888354	0.9471511	0.9471511	0.9471511	0.9471511	0.9471511	0.9471511	0.03031478
5950	-57.2681	-55.41762	-1.850485	2.382436	2.382436	2.382436	2.382436	2.382436	2.382436	0.02145471
5960	-54.95745	-54.77963	-0.1778114	1.291777	1.291777	1.291777	1.291777	1.291777	1.291777	0.0399494
5970	-58.49361	-56.73283	-1.76078	1.691425	1.691425	1.691425	1.691425	1.691425	1.691425	0.08519088
5980	-56.20481	-54.24333	-1.961476	2.269538	2.269538	2.269538	2.269538	2.269538	2.269538	0.03037509
5990	-56.96886	-53.92722	-3.041644	2.687113	2.687113	2.687113	2.687113	2.687113	2.687113	0.0377026
6000	-57.10519	-54.28302	-2.822173	2.35382	2.35382	2.35382	2.35382	2.35382	2.35382	0.06018529
6010	-57.75065	-53.85012	-3.900533	2.95164	2.95164	2.95164	2.95164	2.95164	2.95164	0.05239988
6020	-55.21917	-54.9374	-0.2817654	1.301872	1.301872	1.301872	1.301872	1.301872	1.301872	0.04345814
6030	-55.82084	-54.03151	-1.78933	2.105771	2.105771	2.105771	2.105771	2.105771	2.105771	0.03616629
6040	-56.65309	-53.95695	-2.696135	2.533543	2.533543	2.533543	2.533543	2.533543	2.533543	0.03653416
6050	-54.76591	-54.53283	-0.2330731	1.377385	1.377385	1.377385	1.377385	1.377385	1.377385	0.03561175
6060	-55.19282	-56.20387	1.011045	1.098865	1.098865	1.098865	1.098865	1.098865	1.098865	0.01736895
6070	-54.85839	-55.39147	0.5330869	0.911601	0.911601	0.911601	0.911601	0.911601	0.911601	0.03709686
6080	-55.40446	-54.49576	-0.9087038	1.817533	1.817533	1.817533	1.817533	1.817533	1.817533	0.02775567
6090	-54.20924	-55.17205	0.9628131	0.842285	0.842285	0.842285	0.842285	0.842285	0.842285	0.02606636
6100	-54.91969	-55.08901	0.169318	1.391368	1.391368	1.391368	1.391368	1.391368	1.391368	0.02314996
6110	-58.65107	-54.56336	-4.087709	2.805195	2.805195	2.805195	2.805195	2.805195	2.805195	0.08456727
6120	-56.96638	-54.40068	-2.565699	2.231502	2.231502	2.231502	2.231502	2.231502	2.231502	0.06022187
6130	-55.56579	-56.19562	0.6298336	0.7041844	0.7041844	0.7041844	0.7041844	0.7041844	0.7041844	0.03945492
6140	-55.24152	-54.26074	-0.9807792	1.691138	1.691138	1.691138	1.691138	1.691138	1.691138	0.03907584
6150	-55.40193	-54.62386	-0.7780604	1.779327	1.779327	1.779327	1.779327	1.779327	1.779327	0.02643095
6160	-56.05952	-56.60066	0.5411468	0.5297165	0.5297165	0.5297165	0.5297165	0.5297165	0.5297165	0.03769
6170	-55.44911	-55.20006	-0.2490505	1.613103	1.613103	1.613103	1.613103	1.613103	1.613103	0.02218595
6180	-54.33196	-55.16164	0.8296768	0.8500087	0.8500087	0.8500087	0.8500087	0.8500087	0.8500087	0.02955314
6190	-54.75083	-55.335	0.5841693	0.8993096	0.8993096	0.8993096	0.8993096	0.8993096	0.8993096	0.03578105
6200	-57.37831	-54.75715	-2.62116	2.196008	2.196008	2.196008	2.196008	2.196008	2.196008	0.0686151
6210	-55.91607	-56.52	0.6039379	0.5973181	0.5973181	0.5973181	0.5973181	0.5973181	0.5973181	0.03897276
6220	-54.33728	-55.39761	1.060332	0.6261097	0.6261097	0.6261097	0.6261097	0.6261097	0.6261097	0.02524066
6230	-54.47219	-55.83681	1.364624	0.6537815	0.6537815	0.6537815	0.6537815	0.6537815	0.6537815	0.01885073
6240	-54.28286	-55.03077	0.747912	0.9425579	0.9425579	0.9425579	0.9425579	0.9425579	0.9425579	0.02875316
6250	-54.88812	-55.64472	0.7565932	1.167135	1.167135	1.167135	1.167135	1.167135	1.167135	0.0198604
6260	-56.85098	-54.03658	-2.814397	2.621634	2.621634	2.621634	2.621634	2.621634	2.621634	0.03432277
6270	-57.36404	-54.74292	-2.621121	2.198008	2.198008	2.198008	2.198008	2.198008	2.198008	0.06832265
6280	-58.80518	-57.59832	-1.206859	2.258011	2.258011	2.258011	2.258011	2.258011	2.258011	0.0146331
6290	-56.13399	-55.97483	-0.1591588	1.141153	1.141153	1.141153	1.141153	1.141153	1.141153	0.05199534
6300	-55.62797	-57.02136	1.393395	0.474747	0.474747	0.474747	0.474747	0.474747	0.474747	0.01399943
6310	-55.16419	-54.22893	-0.935268	1.729856	1.729856	1.729856	1.729856	1.729856	1.729856	0.03437883
6320	-55.57798	-54.34099	-1.236994	1.748912	1.748912	1.748912	1.748912	1.748912	1.748912	0.04463311
6330	-54.764	-54.518	-0.2459996	1.47222	1.47222	1.47222	1.47222	1.47222	1.47222	0.02971287
6340	-57.02416	-55.57475	-1.44941	1.668373	1.668373	1.668373	1.668373	1.668373	1.668373	0.06553473
6350	-54.81003	-55.22505	0.4150251	0.9924504	0.9924504	0.9924504	0.9924504	0.9924504	0.9924504	0.03738051
6360	-55.56187	-55.62421	0.06233931	1.083636	1.083636	1.083636	1.083636	1.083636	1.083636	0.04602556
6370	-54.34379	-55.02917	0.6853781	0.9503482	0.9503482	0.9503482	0.9503482	0.9503482	0.9503482	0.03028786
6380	-55.08271	-55.15283	0.07012096	1.139222	1.139222	1.139222	1.139222	1.139222	1.139222	0.0414838
6390	-56.03435	-54.13352	-1.900829	2.040145	2.040145	2.040145	2.040145	2.040145	2.040145	0.04649864
6400	-55.30571	-54.17744	-1.128272	1.818229	1.818229	1.818229	1.818229	1.818229	1.818229	0.0345193
6410	-56.24645	-55.40047	-0.845974	1.459213	1.459213	1.459213	1.459213	1.459213	1.459213	0.05561409
6420	-55.14323	-54.29606	-0.8471607	1.638577	1.638577	1.638577	1.638577	1.638577	1.638577	0.03822948
6430	-54.93259	-54.34442	-0.588178	1.563939	1.563939	1.563939	1.563939	1.563939	1.563939	0.03454628
6440	-54.21938	-55.30768	1.088298	0.7266861	0.7266861	0.7266861	0.7266861	0.7266861	0.7266861	0.02482026
6450	-54.76076	-55.70575	0.9449854	0.4498701	0.4498701	0.4498701	0.4498701	0.4498701	0.4498701	0.02012534
6460	-55.07282	-56.58504	1.512216	0.7897308	0.7897308	0.7897308	0.7897308	0.7897308	0.7897308	0.01572652
6470	-54.65449	-54.9501	0.2956118	1.093747	1.093747	1.093747	1.093747	1.093747	1.093747	0.03583181
6480	-55.71487	-56.48867	0.7738065	1.256129	1.256129	1.256129	1.256129	1.256129	1.256129	0.01652812
6490	-56.24611	-57.20376	0.9576579	1.226906	1.226906	1.226906	1.226906	1.226906	1.226906	0.01453971
6500	-57.22513	-54.10052	-3.124618	2.788342	2.788342	2.788342	2.788342	2.788342	2.788342	0.033391
6510	-54.64807	-54.53713	-0.1109376	1.378072	1.378072	1.378072	1.378072	1.378072	1.378072	0.03147376
6520	-54.84856	-56.16346	1.314907	0.5191695	0.5191695	0.5191695	0.5191695	0.5191695	0.5191695	0.01701128
6530	-54.77735	-54.44649	-0.3308678	1.451061	1.451061	1.451061	1.451061	1.451061	1.451061	0.03378913
6540	-55.13645	-55.89138	0.7549312	0.5869854	0.5869854	0.5869854	0.5869854	0.5869854	0.5869854	0.03316408
6550	-55.32751	-54.71631	-0.6111944	1.455102	1.455102	1.455102	1.455102	1.455102	1.455102	0.04435113
6560	-54.26233	-55.03904	0.7767138	0.9924329	0.9924329	0.9924329	0.9924329	0.9924329	0.9924329	0.02603617
6570	-54.37575	-55.02498	0.6492331	0.960502	0.960502	0.960502	0.960502	0.960502	0.960502	0.030966
6580	-56.06791	-53.98546	-2.082446	2.17008	2.17008	2.17008	2.17008	2.17008	2.17008	0.04229642
6590	-58.16445	-54.83064	-3.333811	2.458995	2.458995	2.458995	2.458995	2.458995	2.458995	0.08063982
6600	-55.667	-54.16774	-1.499263	1.888891	1.888891	1.888891	1.888891	1.888891	1.888891	0.04300149
6610	-55.20628	-54.85256	-0.3537224	1.340959	1.340959	1.340959	1.340959	1.340959	1.340959	0.0432249
6620	-54.73065	-54.72504	-0.005605521	1.248189	1.248189	1.248189	1.248189	1.248189	1.248189	0.03658689
6630	-54.54353	-55.29424	0.7507109	0.8324482	0.8324482	0.8324482	0.8324482	0.8324482	0.8324482	0.03252561
6640	-56.85642	-54.47275	-2.383677	2.149168	2.149168	2.149168	2.149168	2.149168	2.149168	0.05975665
6650	-55.49647	-54.11282	-1.383654	1.885774	1.885774	1.885774	1.885774	1.885774	1.885774	0.03856318
6660	-55.3517	-55.9635	0.6117995	0.7680442	0.7680442	0.7680442	0.7680442	0.7680442	0.7680442	0.03923972
6670	-54.65661	-55.67868	1.022063	1.014147	1.014147	1.014147	1.014147	1.014147	1.014147	0.01971523
6680	-56.13248	-54.10683	-2.025651	2.093773	2.093773	2.093773	2.093773	2.093773	2.093773	0.04699194
6690	-57.82796	-54.08847	-3.739489	3.078162	3.078162	3.078162	3.078162	3.078162	3.078162	0.03480166
6700	-54.26021	-55.00996	0.7497543	0.9844454	0.9844454	0.9844454	0.9844454	0.9844454	0.9844454	0.02706365
6710	-56.34054	-56.5824	0.2418591	0.9087387	0.9087387	0.9087387	0.9087387	0.9087387	0.9087387	0.04981386
6720	-54.66924	-54.68048	0.01123108	1.383015	1.383015	1.383015	1.383015	1.383015	1.383015	0.02757738
6730	-55.57819	-54.09507	-1.483122	1.975331	1.975331	1.975331	1.975331	1.975331	1.975331	0.03516798
6740	-55.02997	-54.586	-0.4439662	1.605182	1.605182	1.605182	1.605182	1.605182	1.605182	0.02741596
6750	-56.02518	-55.06251	-0.9626696	1.930843	1.930843	1.930843	1.930843	1.930843	1.930843	0.02298502
6760	-55.16962	-56.5361	1.366486	0.9158641	0.9158641	0.9158641	0.9158641	0.9158641	0.9158641	0.01603572
6770	-54.48005	-54.90263	0.4225772	1.068288	1.068288	1.068288	1.068288	1.068288	1.068288	0.03293488
6780	-54.28763	-55.45671	1.169072	0.6295386	0.6295386	0.6295386	0.6295386	0.6295386	0.6295386	0.02268475
6790	-55.59109	-55.24351	-0.3475869	1.286949	1.286949	1.286949	1.286949	1.286949	1.286949	0.04778986
6800	-55.77079	-54.15483	-1.61596	1.932894	1.932894	1.932894	1.932894	1.932894	1.932894	0.04398043
6810	-57.70959	-56.54022	-1.169364	2.165077	2.165077	2.165077	2.165077	2.165077	2.165077	0.01715389
6820	-54.31155	-54.93894	0.6273883	1.01855	1.01855	1.01855	1.01855	1.01855	1.01855	0.02905785
6830	-54.2486	-55.4627	1.214102	0.7003818	0.7003818	0.7003818	0.7003818	0.7003818	0.7003818	0.02200695
6840	-54.49426	-54.71869	0.2244305	1.25733	1.25733	1.25733	1.25733	1.25733	1.25733	0.02856357
6850	-54.49338	-55.85876	1.365376	0.7399298	0.7399298	0.7399298	0.7399298	0.7399298	0.7399298	0.01872582
6860	-55.90721	-55.16262	-0.7445921	1.445432	1.445432	1.445432	1.445432	1.445432	1.445432	0.05169975
6870	-54.42558	-54.89743	0.4718452	1.05855	1.05855	1.05855	1.05855	1.05855	1.05855	0.03185682
6880	-54.75942	-55.55699	0.7975716	0.7262948	0.7262948	0.7262948	0.7262948	0.7262948	0.7262948	0.03319855
6890	-55.003	-56.41049	1.40749	0.5346419	0.5346419	0.5346419	0.5346419	0.5346419	0.5346419	0.01599891
6900	-54.72422	-54.70039	-0.02382943	1.410007	1.410007	1.410007	1.410007	1.410007	1.410007	0.02703803
6910	-54.67488	-55.50767	0.8327973	0.7160696	0.7160696	0.7160696	0.7160696	0.7160696	0.7160696	0.03213703
6920	-56.7276	-54.07434	-2.653256	2.339853	2.339853	2.339853	2.339853	2.339853	2.339853	0.05233928
6930	-54.26701	-55.08274	0.815731	0.9005231	0.9005231	0.9005231	0.9005231	0.9005231	0.9005231	0.02834364
6940	-55.57482	-54.37803	-1.196794	1.932193	1.932193	1.932193	1.932193	1.932193	1.932193	0.02896473
6950	-56.48475	-54.95107	-1.533684	2.182721	2.182721	2.182721	2.182721	2.182721	2.182721	0.02378754
6960	-55.2704	-54.54439	-0.7260087	1.52698	1.52698	1.52698	1.52698	1.52698	1.52698	0.04284722
6970	-57.66393	-56.63234	-1.03159	1.432308	1.432308	1.432308	1.432308	1.432308	1.432308	0.07076804
6980	-54.62555	-54.94542	0.3198761	1.281701	1.281701	1.281701	1.281701	1.281701	1.281701	0.02476839
6990	-55.24078	-55.48511	0.2443231	1.023877	1.023877	1.023877	1.023877	1.023877	1.023877	0.04227058
7000	-54.50697	-55.29321	0.7862361	0.8161083	0.8161083	0.8161083	0.8161083	0.8161083	0.8161083	0.03184598
7010	-55.38809	-55.7347	0.3466055	0.3816866	0.3816866	0.3816866	0.3816866	0.3816866	0.3816866	0.02625123
7020	-55.44744	-54.27178	-1.175659	1.746753	1.746753	1.746753	1.746753	1.746753	1.746753	0.04217187
7030	-54.31806	-55.04864	0.7305865	1.045679	1.045679	1.045679	1.045679	1.045679	1.045679	0.02511199
7040	-54.95742	-54.59671	-0.3607102	1.393136	1.393136	1.393136	1.393136	1.393136	1.393136	0.03919054
7050	-54.527	-54.64568	0.1186853	1.27005	1.27005	1.27005	1.27005	1.27005	1.27005	0.03098048
7060	-54.46119	-55.30421	0.8430233	1.051826	1.051826	1.051826	1.051826	1.051826	1.051826	0.02222019
7070	-56.06652	-57.10958	1.043059	1.174626	1.174626	1.174626	1.174626	1.174626	1.174626	0.01471148
7080	-54.42007	-55.09854	0.6784649	1.104033	1.104033	1.104033	1.104033	1.104033	1.104033	0.02400861
