Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
5860	5	5	5	14	22	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	11	26	3	14	5	5	5	5	15	11	5	5	5	5	5	5	5	15	5	5	5	5	7	11	21	21	1	1	7	21	7	7	3	7	3	3	5	8	5	14	30	22	3	5	8	30	22	22
5870	5	5	5	14	13	27	5	14	5	5	3	6	3	3	9	1	1	9	1	1	1	28	1	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	21	21	1	21	1	1	1	1	1	1	4	9	11	11	16	11	5	5	2	13	27	5	1	27	16	16
5880	3	5	7	14	5	27	5	14	5	5	8	6	2	3	1	1	4	9	5	1	5	28	3	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	22	3	24	22	5	5	4	24	10	4	2	17	2	2	11	8	5	5	7	5	3	7	5	7	25	25
5890	18	5	5	14	3	27	25	14	5	5	1	6	3	3	10	1	2	9	4	1	4	28	21	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	21	2	5	2	4	2	2	2	2	4	10	11	11	1	18	7	25	3	7	3	29	30	3	31	31
5900	1	5	1	14	18	27	5	14	5	5	7	6	3	3	3	1	2	9	5	1	5	28	1	26	24	14	1	5	1	5	1	11	5	5	5	5	3	5	1	7	1	1	1	1	11	28	5	18	5	5	2	5	2	2	3	8	3	3	6	7	3	5	5	18	15	1	1	15	6	6
5910	13	5	4	14	8	27	5	14	5	5	1	6	1	3	1	1	1	9	5	1	12	28	26	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	12	31	1	12	1	12	1	1	1	1	1	1	1	1	7	1	4	5	7	19	2	24	1	16	7	7
5920	5	5	1	14	5	27	5	14	5	5	3	6	15	3	5	1	5	9	7	1	1	28	4	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	15	11	24	15	1	7	17	28	20	28	5	20	15	15	3	25	5	5	1	5	9	12	22	9	22	22
5930	5	5	14	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	1	1	4	1	5	5	5	5	5	14	12	5	23	23
5940	5	5	14	14	28	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	9	28	16	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	20	27	1	20	1	9	1	1	1	1	1	1	1	7	15	1	3	5	26	31	5	14	3	31	25	25
5950	5	5	5	14	31	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	6	28	1	20	1	1	1	1	1	1	12	1	21	21	5	21	5	5	20	31	2	5	29	20	29	29
5960	5	5	21	14	1	27	5	14	5	5	1	6	7	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	31	12	23	1	1	1	12	1	1	1	1	1	7	5	1	9	5	1	9	9	21	2	9	13	13
5970	5	5	5	14	4	27	5	14	5	5	14	6	2	3	2	1	3	9	1	1	1	28	14	26	5	14	3	5	5	5	3	11	5	5	5	5	5	5	3	14	14	14	3	14	3	14	14	3	1	1	12	21	3	21	2	8	2	2	3	22	20	5	4	28	4	5	3	4	3	3
5980	5	5	14	14	28	27	14	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	10	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	15	24	5	15	1	1	12	12	12	12	12	12	12	21	16	12	3	14	4	31	22	14	3	30	16	16
5990	5	5	5	14	3	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	1	26	12	12	1	1	1	12	1	1	1	1	1	1	8	1	3	5	3	3	13	5	1	22	16	16
6000	14	5	3	14	31	27	14	14	5	5	20	6	1	3	1	1	1	9	12	1	1	28	1	26	12	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	12	1	12	1	12	1	1	1	1	1	1	1	1	4	20	5	14	7	31	3	14	4	7	4	4
6010	5	5	5	14	28	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	7	1	12	1	1	1	1	1	1	1	1	1	1	3	1	5	5	15	28	5	5	3	15	3	3
6020	5	5	25	14	14	27	5	14	5	5	30	6	1	3	1	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	1	1	1	1	1	31	5	5	3	14	18	25	7	18	7	7
6030	5	5	5	14	29	27	5	14	5	5	11	6	5	3	5	1	5	9	1	1	5	28	3	26	21	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	21	5	5	5	12	5	5	5	5	5	5	5	5	26	25	5	5	11	29	5	5	3	25	26	26
6040	5	5	5	14	16	27	5	14	5	5	12	6	1	3	1	1	1	9	1	1	6	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	26	1	12	1	6	1	1	1	1	1	1	1	1	4	12	5	5	18	27	5	5	15	29	15	15
6050	5	5	5	14	14	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	11	11	5	5	5	5	5	5	5	25	5	5	5	5	18	26	29	29	1	1	29	29	29	29	29	29	29	29	5	31	5	5	5	14	5	5	5	5	5	5
6060	5	5	5	14	12	27	5	14	5	5	4	6	2	3	5	1	5	9	2	1	15	28	29	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	29	5	5	5	24	5	5	5	5	29	5	31	31	3	31	5	5	15	12	5	5	3	15	3	3
6070	5	5	14	14	16	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	1	26	21	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	21	21	1	21	1	1	1	1	1	1	1	1	7	7	2	16	5	5	13	27	5	14	10	13	10	10
6080	5	5	5	14	5	27	22	14	5	5	21	6	4	3	4	1	4	9	1	1	1	28	17	26	2	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	17	1	12	1	1	1	1	4	9	4	4	4	4	3	29	28	22	4	28	9	5	10	9	19	19
6090	5	5	12	14	26	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	5	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	12	5	12	12	1	1	1	12	1	1	1	1	1	1	19	1	5	5	2	31	12	12	4	20	19	19
6100	2	5	21	14	14	27	5	14	5	5	28	6	5	3	4	1	5	9	1	1	1	28	24	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	4	24	5	15	1	1	5	12	5	5	15	15	4	15	27	28	5	5	3	14	3	27	3	3	27	27
6110	5	5	25	14	3	27	14	14	5	5	7	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	3	11	14	5	5	5	14	14	5	14	5	5	12	5	1	7	1	12	1	1	1	1	1	1	1	1	1	1	20	7	3	14	3	3	27	25	2	27	20	20
6120	4	5	3	14	2	27	5	14	28	5	5	6	2	3	9	1	1	9	1	1	12	28	29	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	29	12	12	1	12	1	12	1	1	1	9	6	6	2	20	16	28	31	16	4	11	21	31	27	27
6130	5	5	25	14	16	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	26	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	16	31	27	27	1	1	27	27	31	31	30	31	30	30	5	30	5	5	27	27	4	25	19	31	30	30
6140	5	5	5	14	16	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	12	28	3	26	14	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	1	1	25	1	5	5	28	27	5	5	1	28	29	29
6150	5	5	5	14	1	27	14	14	5	5	1	6	1	3	6	1	1	9	1	1	1	28	9	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	23	5	5	1	1	1	12	1	1	1	6	1	1	4	1	13	14	28	20	1	5	4	28	4	4
6160	5	5	5	14	26	27	14	14	5	5	2	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	5	31	12	5	1	1	1	12	1	1	1	1	1	1	16	6	5	14	31	31	1	5	3	31	16	16
6170	5	5	13	14	11	27	3	14	3	5	7	6	1	3	1	1	1	9	1	1	1	28	31	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	31	5	5	7	1	1	21	1	1	1	1	1	1	4	7	3	3	1	11	1	13	4	1	4	4
6180	1	5	18	14	26	27	6	14	3	5	2	6	1	3	15	1	3	9	2	1	9	28	2	26	4	14	2	5	5	5	2	11	20	5	4	5	14	28	14	22	13	14	5	13	12	10	1	12	18	17	5	18	3	14	4	25	16	9	6	16	2	16	1	26	1	18	5	1	20	20
6190	5	5	5	14	2	27	5	14	14	5	1	6	3	3	1	1	1	9	1	1	1	28	11	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	9	25	12	23	1	1	1	12	1	1	12	1	21	21	4	21	21	14	1	27	4	5	4	9	4	4
6200	3	5	29	14	5	27	5	14	1	5	6	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	15	15	15	15	1	26	1	23	1	1	1	1	1	1	3	1	3	3	3	16	1	12	3	12	24	29	3	30	3	3
6210	5	5	5	14	1	27	5	14	5	5	1	6	2	3	6	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	29	5	5	1	1	1	12	2	1	2	6	2	2	4	6	25	5	9	29	5	5	21	23	29	29
6220	5	5	31	14	4	27	21	14	5	5	25	6	1	3	1	1	1	9	1	1	5	28	2	26	13	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	13	5	5	5	12	5	5	1	12	1	1	1	1	18	29	1	21	3	9	2	31	3	8	18	18
6230	5	5	5	14	3	27	5	14	5	5	31	6	1	3	1	1	4	9	1	1	1	28	7	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	7	7	1	21	1	1	1	1	9	9	1	9	1	1	1	31	5	5	30	14	5	5	6	30	6	6
6240	22	5	5	14	31	27	3	14	3	5	2	6	5	3	4	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	26	31	25	31	1	1	28	29	28	28	28	28	28	28	2	28	3	3	27	31	5	22	10	27	10	10
6250	23	5	3	14	28	27	3	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	21	1	12	1	1	1	1	1	1	1	1	1	1	5	1	3	14	5	31	18	29	12	29	12	12
6260	1	5	1	14	27	27	3	14	3	5	12	6	3	3	3	1	3	9	3	1	3	28	11	26	3	14	5	5	5	5	25	11	5	5	12	5	1	12	5	29	5	5	5	5	14	11	3	14	3	3	3	3	3	3	3	3	3	3	9	21	3	3	5	27	5	1	5	5	23	23
6270	3	5	21	14	24	27	29	14	5	5	1	6	2	3	1	1	1	9	5	1	12	28	2	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	5	5	12	1	5	1	1	1	1	1	6	2	1	4	29	2	24	31	21	23	31	28	28
6280	5	5	5	14	17	27	14	14	5	5	2	6	18	3	1	1	1	9	1	1	1	28	23	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	23	9	23	1	1	1	9	1	1	1	1	18	18	19	26	5	14	17	28	1	5	5	17	30	30
6290	5	5	5	14	18	27	5	14	5	5	6	6	1	3	1	1	1	9	12	1	4	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	23	23	1	23	1	1	7	1	1	7	1	6	5	5	5	29	12	5	12	12	12	12
6300	5	5	5	14	27	27	5	14	5	5	1	6	3	3	1	1	9	9	1	1	28	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	20	28	1	20	9	9	9	9	18	18	10	18	5	5	2	27	5	5	2	13	10	10
6310	5	5	3	14	29	27	5	14	5	5	17	6	3	3	1	1	1	9	23	1	4	28	4	26	14	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	25	5	5	23	23	1	23	1	1	1	1	3	7	19	26	5	5	25	29	5	14	5	25	30	30
6320	5	5	5	14	2	27	14	14	5	5	9	6	1	3	1	1	1	9	1	1	1	28	20	26	3	14	5	5	5	5	3	11	5	5	5	5	14	5	5	14	5	5	5	5	20	27	1	20	1	1	1	1	1	1	1	1	1	1	11	9	14	14	3	22	2	5	4	8	11	11
6330	5	5	27	14	28	27	5	14	5	5	5	6	13	3	2	1	3	9	1	1	1	28	24	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	24	24	24	24	1	1	2	28	8	8	2	8	5	13	2	5	5	5	4	28	3	27	15	11	24	24
6340	5	5	13	14	3	27	30	14	5	5	5	6	30	3	1	1	1	9	1	1	1	28	31	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	31	12	12	1	1	1	12	1	1	1	1	31	31	5	31	27	30	3	27	23	13	6	29	20	20
6350	14	5	3	14	26	27	5	14	5	5	15	6	3	3	1	1	1	9	1	1	1	28	3	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	21	3	7	21	1	1	7	7	7	7	3	7	3	3	12	25	5	5	28	31	5	14	5	28	12	12
6360	5	5	14	14	20	27	3	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	1	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	1	1	1	1	5	14	20	20	3	14	12	27	12	12
6370	1	5	25	14	3	27	12	14	5	5	3	6	5	3	18	1	3	9	4	1	4	28	3	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	14	4	4	3	11	3	3	29	18	23	29	4	29	9	12	11	18	1	29	2	18	10	10
6380	5	5	5	14	3	27	5	14	5	5	1	6	2	3	1	1	2	9	2	1	2	28	8	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	3	8	14	14	2	2	2	22	2	2	6	6	6	6	1	6	24	5	22	30	5	5	16	22	16	16
6390	11	5	3	14	21	27	3	14	7	5	1	6	1	3	5	1	4	9	1	1	15	28	18	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	29	5	5	12	23	5	12	5	15	1	5	17	1	6	17	2	7	2	27	10	11	1	10	6	6
6400	5	5	5	14	5	27	5	14	5	5	1	6	2	3	4	1	4	9	1	1	23	28	3	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	3	5	5	23	23	15	23	15	15	25	15	30	30	1	31	5	5	5	5	5	5	10	5	17	17
6410	5	5	14	14	16	27	14	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	8	26	3	14	5	5	5	5	11	11	5	5	5	5	5	5	14	25	14	14	14	14	3	8	14	14	1	1	21	21	21	21	21	21	21	21	23	21	5	14	22	27	5	14	3	22	29	29
6420	5	5	14	14	17	27	14	14	5	5	2	6	3	3	1	1	4	9	1	1	17	28	11	26	5	14	5	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	5	5	25	5	5	17	17	28	28	28	28	28	28	31	31	7	31	3	14	12	26	5	14	5	12	21	21
6430	14	5	2	14	5	27	5	14	5	5	14	6	3	3	1	1	1	9	5	1	5	28	14	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	5	5	1	5	1	1	3	1	3	3	4	14	5	5	5	5	11	22	19	25	19	19
6440	5	5	5	14	3	27	3	14	5	5	5	6	3	3	1	1	1	9	1	1	9	28	6	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	12	20	1	12	1	9	1	1	1	1	1	1	7	7	2	21	3	14	3	3	28	5	2	31	2	2
6450	5	5	5	14	3	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	4	26	25	14	5	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	5	25	25	25	25	1	1	1	29	1	1	1	1	1	1	8	1	3	14	3	3	21	5	2	21	8	8
6460	5	5	12	14	5	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	26	26	31	31	1	1	31	31	31	31	24	31	30	30	14	30	5	5	5	5	5	12	5	5	14	14
6470	5	5	13	14	22	27	3	14	5	5	3	6	3	3	3	1	3	9	1	1	1	28	11	26	3	14	5	5	5	5	2	11	5	5	5	5	5	5	5	13	5	5	5	5	7	11	7	21	1	1	3	7	3	3	3	3	3	3	5	3	3	14	30	22	1	13	31	31	31	31
6480	5	5	5	14	21	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	3	11	5	5	5	5	14	5	14	14	14	14	3	14	7	7	7	7	1	1	1	7	1	1	1	1	1	1	2	1	5	5	14	21	4	5	2	25	2	2
6490	30	5	3	14	7	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	26	7	5	1	1	1	7	1	1	1	1	1	1	4	1	3	14	16	7	3	30	2	16	10	10
6500	2	5	7	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	20	26	1	20	1	1	1	1	1	1	1	1	1	1	3	1	5	5	5	5	25	16	3	25	3	3
6510	1	5	26	14	5	27	3	14	3	5	1	6	5	3	4	1	3	9	4	1	4	28	7	26	3	14	5	5	15	5	5	11	5	5	5	5	5	5	5	5	5	15	5	5	12	7	9	12	4	4	11	9	11	11	26	11	31	31	5	31	25	3	1	25	4	26	5	9	5	5
6520	5	5	5	14	5	27	5	14	5	5	3	6	5	3	1	1	1	9	1	1	1	28	26	26	3	14	21	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	21	21	4	26	7	29	1	1	7	7	7	7	7	7	7	21	5	7	5	5	15	5	4	5	5	15	5	5
6530	5	5	5	14	27	27	5	14	5	5	2	6	3	3	4	1	4	9	1	1	1	28	10	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	15	24	15	15	1	1	15	23	15	15	15	15	25	25	5	30	5	5	26	27	5	5	4	31	15	15
6540	5	5	14	14	18	27	5	14	5	5	1	6	6	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	4	11	5	5	5	5	15	5	15	15	15	15	15	15	4	26	15	15	1	1	1	23	1	1	1	1	6	6	27	6	5	5	3	29	16	14	3	16	27	27
6550	5	5	5	14	27	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	3	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	3	3	14	14	1	1	1	21	1	1	1	1	7	7	4	16	5	5	1	27	25	5	1	29	9	9
6560	5	5	5	14	26	27	5	14	5	5	4	6	3	3	1	1	4	9	1	1	31	28	27	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	27	5	5	23	31	23	23	9	23	9	9	9	18	4	9	5	5	21	31	5	5	4	21	4	4
6570	2	5	5	14	2	27	5	14	5	5	1	6	4	3	1	1	4	9	1	1	1	28	31	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	26	31	31	31	1	1	22	31	25	30	23	29	29	23	4	29	15	5	4	24	29	13	23	29	23	23
6580	5	5	5	14	1	27	5	14	5	5	12	6	5	3	5	1	5	9	5	1	5	28	1	26	12	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	13	5	5	13	5	12	5	5	5	5	5	5	5	5	5	5	5	5	4	12	19	5	1	26	14	5	17	21	17	17
6590	4	5	4	14	19	27	3	14	25	5	5	6	3	3	1	1	5	9	9	1	2	28	19	26	1	14	3	5	3	5	2	11	1	5	1	5	2	1	3	2	3	3	3	3	2	26	6	8	2	17	3	6	1	14	4	1	4	11	4	15	5	25	4	30	4	4	18	4	18	18
6600	5	5	21	14	3	27	5	14	5	5	6	6	1	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	21	26	21	21	1	1	1	21	1	1	1	1	1	1	26	6	15	5	2	25	11	21	2	19	26	26
6610	5	5	14	14	26	27	14	14	3	5	1	6	3	3	1	1	4	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	30	31	19	30	1	1	19	26	10	19	17	17	26	26	13	26	5	14	15	31	5	14	1	15	20	20
6620	5	5	14	14	31	27	14	14	5	5	2	6	1	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	5	14	26	26	31	31	1	1	31	31	29	31	29	29	29	29	3	31	3	14	26	31	5	14	3	31	3	3
6630	5	5	5	14	16	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	14	29	5	14	1	1	1	12	1	1	1	1	7	7	4	16	5	5	1	27	19	5	23	26	23	23
6640	5	5	5	14	12	27	5	14	5	5	2	6	3	3	1	1	1	9	4	1	15	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	28	26	28	28	5	15	23	28	23	23	23	23	29	29	12	31	5	5	5	12	22	5	5	22	12	12
6650	5	5	5	14	5	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	8	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	3	8	14	14	1	1	21	21	21	21	7	21	7	7	3	7	3	14	5	14	5	5	11	5	11	11
6660	22	5	3	14	16	27	14	14	5	5	7	6	5	3	3	1	5	9	5	1	5	28	25	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	14	25	5	14	5	5	5	5	5	5	5	14	5	5	2	21	5	14	1	27	2	22	31	6	31	31
6670	5	5	5	14	6	27	12	14	5	5	10	6	1	3	1	1	1	9	1	1	12	28	18	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	15	15	5	15	5	29	5	5	12	12	1	12	1	1	1	1	1	1	22	17	5	12	24	20	5	5	3	24	22	22
6680	5	5	5	14	31	27	5	14	5	5	2	6	11	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	31	12	12	1	1	1	12	1	1	1	1	18	18	2	26	5	5	30	31	5	5	8	30	8	8
6690	5	5	5	14	24	27	5	14	5	5	5	6	3	3	11	1	5	9	5	1	5	28	5	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	25	25	25	25	2	25	1	5	5	28	13	5	10	13	10	10
6700	5	5	5	14	12	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	12	28	18	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	29	5	5	12	12	1	12	1	1	1	1	1	1	5	1	5	5	12	12	5	5	5	12	5	5
6710	5	5	14	14	3	27	14	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	3	14	7	7	1	7	1	1	1	1	1	1	1	1	1	7	2	1	3	14	3	3	7	14	3	7	8	8
6720	4	5	31	14	27	27	1	14	5	5	27	6	1	3	1	1	1	9	1	1	1	28	3	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	3	1	12	1	1	1	1	1	1	1	1	1	1	1	27	5	12	31	27	1	31	26	31	26	26
6730	14	5	1	14	5	27	15	14	5	5	6	6	3	3	1	1	1	9	1	1	3	28	6	26	2	14	5	5	14	5	5	11	5	5	5	5	5	5	5	5	5	14	5	5	1	6	1	12	7	7	7	7	1	7	1	1	1	7	4	6	4	15	29	15	1	21	4	29	4	4
6740	20	5	3	14	5	27	5	14	5	5	5	6	5	3	5	1	5	9	5	1	5	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	13	14	5	13	5	5	5	5	5	5	5	5	5	5	4	5	5	5	3	5	4	27	21	11	29	29
6750	5	5	3	14	13	27	5	14	5	5	4	6	15	3	1	1	1	9	5	1	28	28	5	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	23	28	1	23	1	1	1	1	23	23	19	23	4	5	6	24	2	14	4	6	19	19
6760	5	5	5	14	18	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	4	26	14	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	15	15	5	15	5	25	5	5	1	1	1	12	1	1	1	1	1	1	3	1	5	5	31	29	5	5	2	31	8	8
6770	5	5	5	14	26	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	20	28	8	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	22	5	5	12	20	12	12	23	23	4	23	11	11	5	19	5	5	31	31	5	5	22	31	22	22
6780	6	5	5	14	3	27	5	14	5	5	1	6	3	3	3	1	3	9	1	1	1	28	17	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	20	28	1	20	1	1	3	1	3	3	3	3	3	3	11	7	3	5	4	3	15	20	4	15	11	11
6790	5	5	5	14	2	27	31	14	5	5	18	6	4	3	4	1	4	9	5	1	5	28	19	26	3	14	5	5	5	5	5	11	12	5	5	5	5	12	5	5	5	5	5	5	5	19	5	5	5	5	4	5	4	4	4	4	4	4	25	18	30	31	26	30	5	5	4	31	25	25
6800	5	5	31	14	5	27	5	14	5	5	31	6	1	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	12	21	1	12	1	1	1	1	1	1	1	1	1	1	22	31	5	5	5	5	31	31	2	31	22	22
