Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
4730	-55.69937	-56.44944	0.7500717	0.5612324	0.5612324	0.5612324	0.5612324	0.5612324	0.5612324	0.03226524
4740	-55.76937	-54.78511	-0.9842575	1.566553	1.566553	1.566553	1.566553	1.566553	1.566553	0.05105382
4750	-54.86941	-55.8115	0.942092	0.7686151	0.7686151	0.7686151	0.7686151	0.7686151	0.7686151	0.02819278
4760	-55.77892	-54.68733	-1.09159	1.617246	1.617246	1.617246	1.617246	1.617246	1.617246	0.05107174
4770	-55.25275	-56.17212	0.9193745	0.5832402	0.5832402	0.5832402	0.5832402	0.5832402	0.5832402	0.02801956
4780	-55.57594	-55.45497	-0.1209773	1.1832	1.1832	1.1832	1.1832	1.1832	1.1832	0.0463846
4790	-55.13169	-55.22664	0.09495694	1.14634	1.14634	1.14634	1.14634	1.14634	1.14634	0.03995681
4800	-61.09309	-58.39701	-2.696085	1.879055	1.879055	1.879055	1.879055	1.879055	1.879055	0.1453457
4810	-55.78605	-55.49257	-0.29348	1.239907	1.239907	1.239907	1.239907	1.239907	1.239907	0.04956906
4820	-55.94571	-55.19876	-0.7469504	1.806867	1.806867	1.806867	1.806867	1.806867	1.806867	0.02415553
4830	-55.13546	-54.46675	-0.6687064	1.549431	1.549431	1.549431	1.549431	1.549431	1.549431	0.03860208
4840	-55.9878	-53.97633	-2.011474	2.073881	2.073881	2.073881	2.073881	2.073881	2.073881	0.04833475
4850	-55.11809	-55.26552	0.1474251	1.122954	1.122954	1.122954	1.122954	1.122954	1.122954	0.03951409
4860	-54.86319	-54.87659	0.01340128	1.277624	1.277624	1.277624	1.277624	1.277624	1.277624	0.03391868
4870	-57.80631	-56.34842	-1.457898	2.253345	2.253345	2.253345	2.253345	2.253345	2.253345	0.01899466
4880	-55.4884	-54.71496	-0.7734426	1.508244	1.508244	1.508244	1.508244	1.508244	1.508244	0.04672089
4890	-55.15564	-54.42004	-0.7355957	1.584958	1.584958	1.584958	1.584958	1.584958	1.584958	0.03830018
4900	-54.93052	-55.75497	0.8244543	0.8067239	0.8067239	0.8067239	0.8067239	0.8067239	0.8067239	0.03088816
4910	-57.51636	-53.61553	-3.900827	2.861567	2.861567	2.861567	2.861567	2.861567	2.861567	0.06267353
4920	-56.82565	-57.28929	0.4636411	1.421982	1.421982	1.421982	1.421982	1.421982	1.421982	0.01620506
4930	-58.42251	-54.19458	-4.227929	2.841437	2.841437	2.841437	2.841437	2.841437	2.841437	0.09048824
4940	-55.35891	-56.74167	1.382755	0.6439972	0.6439972	0.6439972	0.6439972	0.6439972	0.6439972	0.01844791
4950	-55.48441	-56.5029	1.01849	0.4812708	0.4812708	0.4812708	0.4812708	0.4812708	0.4812708	0.02077492
4960	-55.95619	-54.603	-1.353187	2.020568	2.020568	2.020568	2.020568	2.020568	2.020568	0.02803791
4970	-55.55634	-54.12456	-1.43178	1.943772	1.943772	1.943772	1.943772	1.943772	1.943772	0.03574068
4980	-56.52865	-56.94709	0.4184443	0.4455459	0.4455459	0.4455459	0.4455459	0.4455459	0.4455459	0.03351393
4990	-55.1174	-56.12194	1.004538	0.5976726	0.5976726	0.5976726	0.5976726	0.5976726	0.5976726	0.02611723
5000	-57.22171	-54.03747	-3.184243	2.467496	2.467496	2.467496	2.467496	2.467496	2.467496	0.06822448
5010	-56.0074	-54.38419	-1.623207	1.846752	1.846752	1.846752	1.846752	1.846752	1.846752	0.0532713
5020	-58.12636	-55.59472	-2.531639	2.02493	2.02493	2.02493	2.02493	2.02493	2.02493	0.09026045
5030	-54.93104	-55.33554	0.4045038	1.215955	1.215955	1.215955	1.215955	1.215955	1.215955	0.02580734
5040	-54.86595	-55.31552	0.4495737	1.033643	1.033643	1.033643	1.033643	1.033643	1.033643	0.03390371
5050	-58.82087	-54.75916	-4.061705	2.687243	2.687243	2.687243	2.687243	2.687243	2.687243	0.1045354
5060	-55.20637	-55.31363	0.1072618	1.388701	1.388701	1.388701	1.388701	1.388701	1.388701	0.02476557
5070	-55.048	-54.65995	-0.3880493	1.416621	1.416621	1.416621	1.416621	1.416621	1.416621	0.03839662
5080	-54.80717	-55.07513	0.2679545	1.161644	1.161644	1.161644	1.161644	1.161644	1.161644	0.03269793
5090	-55.49807	-55.72543	0.2273607	1.022567	1.022567	1.022567	1.022567	1.022567	1.022567	0.04308137
5100	-55.60098	-54.16919	-1.431785	1.963782	1.963782	1.963782	1.963782	1.963782	1.963782	0.03424341
5110	-55.2509	-54.31552	-0.9353805	1.717232	1.717232	1.717232	1.717232	1.717232	1.717232	0.03532138
5120	-54.97089	-55.0483	0.07741193	1.192555	1.192555	1.192555	1.192555	1.192555	1.192555	0.03738769
5130	-54.79731	-55.80228	1.004973	0.8242023	0.8242023	0.8242023	0.8242023	0.8242023	0.8242023	0.02541141
5140	-55.58463	-54.84606	-0.7385753	1.753358	1.753358	1.753358	1.753358	1.753358	1.753358	0.0268579
5150	-56.07586	-56.72501	0.6491496	0.5462488	0.5462488	0.5462488	0.5462488	0.5462488	0.5462488	0.03486613
5160	-56.752	-58.13419	1.382186	1.000603	1.000603	1.000603	1.000603	1.000603	1.000603	0.01403888
5170	-54.88091	-54.80844	-0.07246849	1.341372	1.341372	1.341372	1.341372	1.341372	1.341372	0.0326009
5180	-60.2282	-53.76701	-6.461192	3.991932	3.991932	3.991932	3.991932	3.991932	3.991932	0.09724801
5190	-56.55877	-54.39497	-2.163803	2.385078	2.385078	2.385078	2.385078	2.385078	2.385078	0.02918776
5200	-57.59092	-53.55234	-4.038584	2.946332	2.946332	2.946332	2.946332	2.946332	2.946332	0.06079087
5210	-55.01326	-54.58111	-0.4321555	1.468885	1.468885	1.468885	1.468885	1.468885	1.468885	0.03604024
5220	-55.33829	-55.19235	-0.1459395	1.228226	1.228226	1.228226	1.228226	1.228226	1.228226	0.04372793
5230	-55.06608	-54.60251	-0.4635752	1.453593	1.453593	1.453593	1.453593	1.453593	1.453593	0.03838359
5240	-56.8216	-55.99161	-0.8299958	1.928092	1.928092	1.928092	1.928092	1.928092	1.928092	0.020248
5250	-55.18856	-55.95523	0.7666693	0.7637425	0.7637425	0.7637425	0.7637425	0.7637425	0.7637425	0.03369174
5260	-54.96231	-54.71278	-0.2495265	1.440761	1.440761	1.440761	1.440761	1.440761	1.440761	0.0318167
5270	-56.3853	-54.11867	-2.266625	2.385203	2.385203	2.385203	2.385203	2.385203	2.385203	0.03234017
5280	-55.15177	-56.2905	1.138729	0.574231	0.574231	0.574231	0.574231	0.574231	0.574231	0.02226112
5290	-55.15999	-56.11825	0.9582582	0.604663	0.604663	0.604663	0.604663	0.604663	0.604663	0.02752522
5300	-57.01135	-58.03638	1.025026	0.3894737	0.3894737	0.3894737	0.3894737	0.3894737	0.3894737	0.01395715
5310	-54.76633	-55.33595	0.5696234	1.022477	1.022477	1.022477	1.022477	1.022477	1.022477	0.03059904
5320	-57.26143	-53.93591	-3.325517	2.873897	2.873897	2.873897	2.873897	2.873897	2.873897	0.03440017
5330	-55.84823	-54.82698	-1.021255	1.573228	1.573228	1.573228	1.573228	1.573228	1.573228	0.05223904
5340	-54.81645	-55.48701	0.6705569	0.9380429	0.9380429	0.9380429	0.9380429	0.9380429	0.9380429	0.03125324
5350	-55.5045	-56.06956	0.5650667	1.250466	1.250466	1.250466	1.250466	1.250466	1.250466	0.02058705
5360	-55.35638	-54.22364	-1.132742	1.751928	1.751928	1.751928	1.751928	1.751928	1.751928	0.03995614
5370	-57.04772	-54.90711	-2.140606	1.956378	1.956378	1.956378	1.956378	1.956378	1.956378	0.07067907
5380	-55.35943	-54.21608	-1.143348	1.759124	1.759124	1.759124	1.759124	1.759124	1.759124	0.03976598
5390	-55.35176	-56.27134	0.9195818	0.5114705	0.5114705	0.5114705	0.5114705	0.5114705	0.5114705	0.02482846
5400	-54.84718	-54.8902	0.04302052	1.278083	1.278083	1.278083	1.278083	1.278083	1.278083	0.03289944
5410	-56.70519	-53.7536	-2.951589	2.631793	2.631793	2.631793	2.631793	2.631793	2.631793	0.03856169
5420	-54.8238	-54.98679	0.1629862	1.252438	1.252438	1.252438	1.252438	1.252438	1.252438	0.03066019
5430	-54.86994	-54.83341	-0.03653016	1.311533	1.311533	1.311533	1.311533	1.311533	1.311533	0.03336681
5440	-55.97511	-55.11569	-0.859414	1.481214	1.481214	1.481214	1.481214	1.481214	1.481214	0.05385856
5450	-56.56471	-54.32108	-2.243629	2.073539	2.073539	2.073539	2.073539	2.073539	2.073539	0.0610099
5460	-58.13604	-53.6424	-4.493645	3.086214	3.086214	3.086214	3.086214	3.086214	3.086214	0.07283081
5470	-54.75375	-55.29507	0.5413263	1.069067	1.069067	1.069067	1.069067	1.069067	1.069067	0.02920953
5480	-58.58743	-53.50148	-5.085944	3.616282	3.616282	3.616282	3.616282	3.616282	3.616282	0.04832511
5490	-55.10338	-54.84219	-0.2611953	1.3305	1.3305	1.3305	1.3305	1.3305	1.3305	0.04023357
5500	-56.68706	-53.93941	-2.747649	2.331409	2.331409	2.331409	2.331409	2.331409	2.331409	0.05854699
5510	-56.90726	-53.81409	-3.093163	2.725502	2.725502	2.725502	2.725502	2.725502	2.725502	0.03672584
5520	-55.08934	-55.39245	0.3031105	1.05051	1.05051	1.05051	1.05051	1.05051	1.05051	0.0382079
5530	-56.13995	-55.846	-0.2939496	1.204098	1.204098	1.204098	1.204098	1.204098	1.204098	0.05305262
5540	-56.2673	-53.99501	-2.272292	2.151854	2.151854	2.151854	2.151854	2.151854	2.151854	0.05315416
5550	-57.65908	-53.86828	-3.790803	2.736402	2.736402	2.736402	2.736402	2.736402	2.736402	0.07217506
5560	-57.4715	-54.62796	-2.843542	2.751044	2.751044	2.751044	2.751044	2.751044	2.751044	0.02717465
5570	-55.47696	-54.11226	-1.3647	1.868259	1.868259	1.868259	1.868259	1.868259	1.868259	0.03928502
5580	-55.3463	-55.78463	0.4383253	1.281169	1.281169	1.281169	1.281169	1.281169	1.281169	0.02202449
5590	-54.97369	-54.73082	-0.2428724	1.365338	1.365338	1.365338	1.365338	1.365338	1.365338	0.03684606
5600	-54.75662	-55.33072	0.5740993	1.031453	1.031453	1.031453	1.031453	1.031453	1.031453	0.03003765
5610	-55.57032	-54.49612	-1.074195	1.64501	1.64501	1.64501	1.64501	1.64501	1.64501	0.04732296
5620	-55.64926	-54.98768	-0.6615835	1.429253	1.429253	1.429253	1.429253	1.429253	1.429253	0.0491886
5630	-56.1034	-54.67371	-1.429687	1.734756	1.734756	1.734756	1.734756	1.734756	1.734756	0.05577909
5640	-56.59718	-53.82713	-2.770052	2.372523	2.372523	2.372523	2.372523	2.372523	2.372523	0.05493827
5650	-54.75339	-55.49681	0.7434172	0.9487599	0.9487599	0.9487599	0.9487599	0.9487599	0.9487599	0.0286419
5660	-54.86966	-54.87804	0.008382918	1.274741	1.274741	1.274741	1.274741	1.274741	1.274741	0.03428047
5670	-55.99503	-53.85223	-2.142808	2.178217	2.178217	2.178217	2.178217	2.178217	2.178217	0.04416027
5680	-56.00492	-54.22204	-1.782882	2.164288	2.164288	2.164288	2.164288	2.164288	2.164288	0.03173488
5690	-56.30778	-53.72956	-2.578217	2.38658	2.38658	2.38658	2.38658	2.38658	2.38658	0.04403696
5700	-61.00826	-55.79623	-5.212026	3.011721	3.011721	3.011721	3.011721	3.011721	3.011721	0.1727969
5710	-57.6877	-56.85411	-0.8335898	1.328551	1.328551	1.328551	1.328551	1.328551	1.328551	0.07159069
5720	-54.79397	-55.14878	0.3548126	1.120498	1.120498	1.120498	1.120498	1.120498	1.120498	0.03225138
5730	-56.90888	-55.91068	-0.9982052	2.000093	2.000093	2.000093	2.000093	2.000093	2.000093	0.02053851
5740	-54.87052	-54.83016	-0.04036139	1.32534	1.32534	1.32534	1.32534	1.32534	1.32534	0.03259321
5750	-54.97909	-54.65396	-0.3251372	1.416241	1.416241	1.416241	1.416241	1.416241	1.416241	0.03608341
5760	-60.83118	-53.64125	-7.189925	4.738015	4.738015	4.738015	4.738015	4.738015	4.738015	0.05691295
5770	-61.00877	-55.3066	-5.702175	3.289895	3.289895	3.289895	3.289895	3.289895	3.289895	0.164768
5780	-55.8306	-53.99336	-1.837235	2.123797	2.123797	2.123797	2.123797	2.123797	2.123797	0.03651457
5790	-57.51265	-53.6412	-3.87145	2.839267	2.839267	2.839267	2.839267	2.839267	2.839267	0.06362946
5800	-54.83865	-54.95955	0.1208997	1.275442	1.275442	1.275442	1.275442	1.275442	1.275442	0.0305908
5810	-55.91367	-56.60121	0.6875386	0.5456218	0.5456218	0.5456218	0.5456218	0.5456218	0.5456218	0.03351755
5820	-57.08535	-53.59188	-3.493475	2.729925	2.729925	2.729925	2.729925	2.729925	2.729925	0.05431779
5830	-55.19218	-55.31239	0.1202031	1.122618	1.122618	1.122618	1.122618	1.122618	1.122618	0.04062843
5840	-59.97829	-53.49718	-6.481111	4.2995	4.2995	4.2995	4.2995	4.2995	4.2995	0.0581978
5850	-54.81614	-54.9807	0.1645673	1.238447	1.238447	1.238447	1.238447	1.238447	1.238447	0.0314405
5860	-55.99424	-56.37287	0.3786375	1.382591	1.382591	1.382591	1.382591	1.382591	1.382591	0.01911449
5870	-55.43152	-55.226	-0.2055206	1.242882	1.242882	1.242882	1.242882	1.242882	1.242882	0.04513868
5880	-58.19477	-56.28515	-1.909616	1.74924	1.74924	1.74924	1.74924	1.74924	1.74924	0.08739163
5890	-58.55416	-53.54217	-5.011986	3.600902	3.600902	3.600902	3.600902	3.600902	3.600902	0.04616693
5900	-62.22472	-55.64283	-6.581887	3.58876	3.58876	3.58876	3.58876	3.58876	3.58876	0.2269023
5910	-55.47054	-55.14572	-0.3248198	1.294233	1.294233	1.294233	1.294233	1.294233	1.294233	0.04605425
5920	-58.76945	-54.42901	-4.340437	2.847691	2.847691	2.847691	2.847691	2.847691	2.847691	0.1000066
5930	-55.77617	-55.43679	-0.3393788	1.63661	1.63661	1.63661	1.63661	1.63661	1.63661	0.02310378
5940	-54.79918	-55.12836	0.3291882	1.189653	1.189653	1.189653	1.189653	1.189653	1.189653	0.02922208
5950	-55.05254	-55.79229	0.7397471	0.8191019	0.8191019	0.8191019	0.8191019	0.8191019	0.8191019	0.03327669
5960	-57.24882	-54.80853	-2.44029	2.576587	2.576587	2.576587	2.576587	2.576587	2.576587	0.02589163
5970	-57.55018	-53.6983	-3.851881	2.810084	2.810084	2.810084	2.810084	2.810084	2.810084	0.06614953
5980	-54.7639	-55.5381	0.7742018	0.9211144	0.9211144	0.9211144	0.9211144	0.9211144	0.9211144	0.0288028
5990	-58.87045	-54.3856	-4.48485	3.543116	3.543116	3.543116	3.543116	3.543116	3.543116	0.03031912
6000	-55.57179	-54.07799	-1.493803	1.897898	1.897898	1.897898	1.897898	1.897898	1.897898	0.04195059
6010	-56.27776	-53.73974	-2.538019	2.362804	2.362804	2.362804	2.362804	2.362804	2.362804	0.04445545
6020	-55.69431	-56.16173	0.4674275	1.314125	1.314125	1.314125	1.314125	1.314125	1.314125	0.02005529
6030	-55.99545	-53.85724	-2.138208	2.224019	2.224019	2.224019	2.224019	2.224019	2.224019	0.03989871
6040	-54.87936	-55.35356	0.4741966	1.016128	1.016128	1.016128	1.016128	1.016128	1.016128	0.03399503
6050	-56.3004	-56.74347	0.4430631	0.3521865	0.3521865	0.3521865	0.3521865	0.3521865	0.3521865	0.01947384
6060	-56.47456	-55.51031	-0.9642501	1.47777	1.47777	1.47777	1.47777	1.47777	1.47777	0.06024
6070	-54.88733	-55.84227	0.9549441	0.7519815	0.7519815	0.7519815	0.7519815	0.7519815	0.7519815	0.02807961
6080	-58.21984	-53.43221	-4.78763	3.397677	3.397677	3.397677	3.397677	3.397677	3.397677	0.05383942
6090	-55.00956	-54.57315	-0.4364101	1.490865	1.490865	1.490865	1.490865	1.490865	1.490865	0.03458174
6100	-59.05137	-57.79201	-1.259362	1.4261	1.4261	1.4261	1.4261	1.4261	1.4261	0.090008
6110	-55.04794	-54.82009	-0.2278492	1.32847	1.32847	1.32847	1.32847	1.32847	1.32847	0.03907117
6120	-56.86571	-53.71969	-3.146018	2.720033	2.720033	2.720033	2.720033	2.720033	2.720033	0.0391499
6130	-55.8233	-56.5403	0.7170028	0.5975542	0.5975542	0.5975542	0.5975542	0.5975542	0.5975542	0.034814
6140	-55.47991	-55.30243	-0.1774731	1.537704	1.537704	1.537704	1.537704	1.537704	1.537704	0.02420745
6150	-56.22371	-54.17675	-2.046959	2.03162	2.03162	2.03162	2.03162	2.03162	2.03162	0.05480277
6160	-55.33188	-56.18088	0.8490008	0.6359595	0.6359595	0.6359595	0.6359595	0.6359595	0.6359595	0.03134709
6170	-56.098	-54.16948	-1.928521	1.992879	1.992879	1.992879	1.992879	1.992879	1.992879	0.05288027
6180	-63.2108	-58.21073	-5.000062	2.58331	2.58331	2.58331	2.58331	2.58331	2.58331	0.3302671
6190	-55.42571	-55.48375	0.05803889	1.116648	1.116648	1.116648	1.116648	1.116648	1.116648	0.04368655
6200	-55.264	-55.20184	-0.06215316	1.199639	1.199639	1.199639	1.199639	1.199639	1.199639	0.0424268
6210	-57.77704	-53.65746	-4.119579	3.195852	3.195852	3.195852	3.195852	3.195852	3.195852	0.04052469
6220	-56.02511	-55.02946	-0.9956482	1.538723	1.538723	1.538723	1.538723	1.538723	1.538723	0.05474578
6230	-55.16425	-54.37984	-0.7844101	1.624821	1.624821	1.624821	1.624821	1.624821	1.624821	0.03696655
6240	-54.91333	-54.95438	0.04105272	1.231147	1.231147	1.231147	1.231147	1.231147	1.231147	0.03607017
6250	-56.61221	-56.29456	-0.3176536	1.17447	1.17447	1.17447	1.17447	1.17447	1.17447	0.05737604
6260	-57.72427	-55.03092	-2.693354	2.140016	2.140016	2.140016	2.140016	2.140016	2.140016	0.08304498
6270	-57.92605	-53.44687	-4.47918	3.21472	3.21472	3.21472	3.21472	3.21472	3.21472	0.05599471
6280	-54.74749	-55.45841	0.710917	0.9777588	0.9777588	0.9777588	0.9777588	0.9777588	0.9777588	0.02840973
6290	-56.52237	-53.89471	-2.627657	2.51195	2.51195	2.51195	2.51195	2.51195	2.51195	0.03566929
6300	-55.32305	-56.28217	0.9591136	1.046624	1.046624	1.046624	1.046624	1.046624	1.046624	0.01995142
6310	-54.88402	-54.90799	0.02396808	1.331076	1.331076	1.331076	1.331076	1.331076	1.331076	0.03021669
6320	-55.20731	-54.3336	-0.8737114	1.666175	1.666175	1.666175	1.666175	1.666175	1.666175	0.03702359
6330	-55.78182	-54.13573	-1.64609	1.910283	1.910283	1.910283	1.910283	1.910283	1.910283	0.04757301
6340	-55.44738	-55.53264	0.08526007	1.100321	1.100321	1.100321	1.100321	1.100321	1.100321	0.04372764
6350	-56.17476	-56.65093	0.4761794	0.7937273	0.7937273	0.7937273	0.7937273	0.7937273	0.7937273	0.04419136
6360	-55.09685	-55.74216	0.6453072	1.152931	1.152931	1.152931	1.152931	1.152931	1.152931	0.02277472
6370	-57.81397	-55.04868	-2.765284	2.163957	2.163957	2.163957	2.163957	2.163957	2.163957	0.08481913
6380	-54.90322	-54.79389	-0.1093321	1.326471	1.326471	1.326471	1.326471	1.326471	1.326471	0.03484233
6390	-58.9866	-53.48018	-5.506416	3.61575	3.61575	3.61575	3.61575	3.61575	3.61575	0.07365568
6400	-55.71526	-54.09485	-1.620411	2.0427	2.0427	2.0427	2.0427	2.0427	2.0427	0.03493724
6410	-58.37495	-57.24086	-1.134088	0.2187085	0.2187085	0.2187085	0.2187085	0.2187085	0.2187085	0.01674565
6420	-55.69493	-56.94268	1.247749	0.9484423	0.9484423	0.9484423	0.9484423	0.9484423	0.9484423	0.01730457
6430	-56.39317	-53.92514	-2.468023	2.238082	2.238082	2.238082	2.238082	2.238082	2.238082	0.0538645
6440	-55.35732	-54.22017	-1.137144	1.800178	1.800178	1.800178	1.800178	1.800178	1.800178	0.03619853
6450	-55.05898	-55.04767	-0.01130612	1.402079	1.402079	1.402079	1.402079	1.402079	1.402079	0.02713609
6460	-56.21504	-57.48446	1.269414	1.004539	1.004539	1.004539	1.004539	1.004539	1.004539	0.01562191
6470	-55.59308	-56.07424	0.481157	0.8714677	0.8714677	0.8714677	0.8714677	0.8714677	0.8714677	0.04094686
6480	-55.10489	-54.45671	-0.6481771	1.589575	1.589575	1.589575	1.589575	1.589575	1.589575	0.03475403
6490	-55.82001	-54.52847	-1.291537	1.709848	1.709848	1.709848	1.709848	1.709848	1.709848	0.0512335
6500	-55.35235	-55.23456	-0.1177909	1.212476	1.212476	1.212476	1.212476	1.212476	1.212476	0.04379309
6510	-61.28578	-57.69786	-3.587913	2.224826	2.224826	2.224826	2.224826	2.224826	2.224826	0.1697529
6520	-56.04846	-53.82008	-2.228383	2.229815	2.229815	2.229815	2.229815	2.229815	2.229815	0.04313264
6530	-55.53938	-56.04704	0.5076634	0.8637333	0.8637333	0.8637333	0.8637333	0.8637333	0.8637333	0.04020841
6540	-56.05685	-53.83514	-2.221705	2.261476	2.261476	2.261476	2.261476	2.261476	2.261476	0.04007809
6550	-55.79592	-56.39072	0.5947997	0.7632916	0.7632916	0.7632916	0.7632916	0.7632916	0.7632916	0.04001965
6560	-55.92432	-55.16708	-0.7572427	1.807942	1.807942	1.807942	1.807942	1.807942	1.807942	0.02434934
6570	-57.75209	-58.03702	0.2849294	0.7575993	0.7575993	0.7575993	0.7575993	0.7575993	0.7575993	0.0547222
6580	-57.4724	-55.68958	-1.78282	1.752393	1.752393	1.752393	1.752393	1.752393	1.752393	0.07646749
6590	-62.92438	-56.0365	-6.887882	3.592463	3.592463	3.592463	3.592463	3.592463	3.592463	0.3060331
6600	-55.36832	-54.2203	-1.148015	1.809274	1.809274	1.809274	1.809274	1.809274	1.809274	0.03588884
6610	-54.92476	-55.19687	0.2721101	1.106222	1.106222	1.106222	1.106222	1.106222	1.106222	0.03590955
6620	-55.10299	-56.29748	1.194486	0.6071699	0.6071699	0.6071699	0.6071699	0.6071699	0.6071699	0.02177931
6630	-55.12521	-55.22114	0.09593258	1.147125	1.147125	1.147125	1.147125	1.147125	1.147125	0.03986192
6640	-55.08164	-56.3594	1.277765	0.7477347	0.7477347	0.7477347	0.7477347	0.7477347	0.7477347	0.02037271
6650	-58.23225	-53.89415	-4.338095	3.373966	3.373966	3.373966	3.373966	3.373966	3.373966	0.03591444
6660	-56.45303	-54.11268	-2.34035	2.14702	2.14702	2.14702	2.14702	2.14702	2.14702	0.05748429
6670	-54.77833	-55.3197	0.541373	1.100716	1.100716	1.100716	1.100716	1.100716	1.100716	0.02769331
6680	-55.14787	-55.96286	0.814986	0.7397972	0.7397972	0.7397972	0.7397972	0.7397972	0.7397972	0.03247095
6690	-56.72428	-55.94593	-0.7783539	1.373318	1.373318	1.373318	1.373318	1.373318	1.373318	0.06193972
6700	-54.94674	-55.54029	0.5935549	1.142334	1.142334	1.142334	1.142334	1.142334	1.142334	0.02444291
6710	-55.82875	-56.43746	0.6087105	1.270564	1.270564	1.270564	1.270564	1.270564	1.270564	0.01896011
6720	-58.88199	-57.86322	-1.018768	1.336576	1.336576	1.336576	1.336576	1.336576	1.336576	0.08479144
6730	-56.56047	-56.29152	-0.2689528	1.15603	1.15603	1.15603	1.15603	1.15603	1.15603	0.05650572
6740	-60.50168	-53.58042	-6.921256	4.349373	4.349373	4.349373	4.349373	4.349373	4.349373	0.08302513
6750	-56.93445	-53.83828	-3.09617	2.48417	2.48417	2.48417	2.48417	2.48417	2.48417	0.06035286
6760	-56.51842	-57.03189	0.5134682	0.7108055	0.7108055	0.7108055	0.7108055	0.7108055	0.7108055	0.04427588
6770	-55.2132	-56.0365	0.8232959	0.7117695	0.7117695	0.7117695	0.7117695	0.7117695	0.7117695	0.03247356
6780	-56.54661	-53.67608	-2.870528	2.485251	2.485251	2.485251	2.485251	2.485251	2.485251	0.0480542
6790	-56.59197	-55.27487	-1.3171	1.625547	1.625547	1.625547	1.625547	1.625547	1.625547	0.06287608
6800	-54.7836	-55.51003	0.7264241	0.9277645	0.9277645	0.9277645	0.9277645	0.9277645	0.9277645	0.02995573
6810	-55.68548	-54.29355	-1.391928	1.789528	1.789528	1.789528	1.789528	1.789528	1.789528	0.04777903
6820	-55.85041	-55.52112	-0.3292947	1.249571	1.249571	1.249571	1.249571	1.249571	1.249571	0.0504376
6830	-60.37825	-59.14957	-1.228679	1.34593	1.34593	1.34593	1.34593	1.34593	1.34593	0.1026631
6840	-56.82627	-54.96922	-1.857052	1.84865	1.84865	1.84865	1.84865	1.84865	1.84865	0.06703265
6850	-57.44675	-53.51609	-3.930652	2.937389	2.937389	2.937389	2.937389	2.937389	2.937389	0.05554479
6860	-55.56577	-55.26322	-0.3025438	1.270664	1.270664	1.270664	1.270664	1.270664	1.270664	0.047153
6870	-55.90509	-53.90153	-2.003559	2.111434	2.111434	2.111434	2.111434	2.111434	2.111434	0.04427028
6880	-55.35593	-54.3902	-0.9657283	1.773994	1.773994	1.773994	1.773994	1.773994	1.773994	0.03225288
6890	-55.94857	-54.99415	-0.9544234	1.528652	1.528652	1.528652	1.528652	1.528652	1.528652	0.0536541
6900	-54.96902	-54.91289	-0.05612977	1.391698	1.391698	1.391698	1.391698	1.391698	1.391698	0.02898482
6910	-56.02302	-55.38081	-0.6422078	1.77771	1.77771	1.77771	1.77771	1.77771	1.77771	0.02315336
6920	-55.95498	-53.85659	-2.098395	2.179024	2.179024	2.179024	2.179024	2.179024	2.179024	0.04216969
6930	-56.11961	-56.72303	0.6034273	1.302683	1.302683	1.302683	1.302683	1.302683	1.302683	0.01790382
6940	-56.82762	-57.07241	0.2447896	0.8722859	0.8722859	0.8722859	0.8722859	0.8722859	0.8722859	0.05181862
6950	-54.87554	-55.76482	0.889286	0.7931353	0.7931353	0.7931353	0.7931353	0.7931353	0.7931353	0.02924918
6960	-55.37126	-54.34201	-1.029254	1.794236	1.794236	1.794236	1.794236	1.794236	1.794236	0.03291215
6970	-55.2558	-56.61792	1.36212	0.7079837	0.7079837	0.7079837	0.7079837	0.7079837	0.7079837	0.01895925
6980	-57.11202	-53.55037	-3.561657	2.834527	2.834527	2.834527	2.834527	2.834527	2.834527	0.04712284
6990	-55.06493	-55.17858	0.1136555	1.150814	1.150814	1.150814	1.150814	1.150814	1.150814	0.03890404
7000	-54.86586	-55.75108	0.885215	0.9784173	0.9784173	0.9784173	0.9784173	0.9784173	0.9784173	0.02384283
7010	-54.80202	-55.78542	0.9833997	0.8750243	0.8750243	0.8750243	0.8750243	0.8750243	0.8750243	0.02468341
7020	-54.93886	-56.0158	1.076945	0.6744189	0.6744189	0.6744189	0.6744189	0.6744189	0.6744189	0.02524207
7030	-54.85558	-55.37345	0.517863	1.00177	1.00177	1.00177	1.00177	1.00177	1.00177	0.03326148
7040	-58.8407	-56.72606	-2.114633	1.788521	1.788521	1.788521	1.788521	1.788521	1.788521	0.09863686
7050	-56.06137	-54.96748	-1.09389	1.946059	1.946059	1.946059	1.946059	1.946059	1.946059	0.02536845
7060	-55.65227	-55.89216	0.2398885	0.9962231	0.9962231	0.9962231	0.9962231	0.9962231	0.9962231	0.04428655
7070	-57.3515	-53.94179	-3.409712	2.917355	2.917355	2.917355	2.917355	2.917355	2.917355	0.03432652
7080	-56.00228	-53.99915	-2.003128	2.063187	2.063187	2.063187	2.063187	2.063187	2.063187	0.04903779
7090	-56.06227	-53.8396	-2.222671	2.201665	2.201665	2.201665	2.201665	2.201665	2.201665	0.04551564
7100	-58.34552	-58.65478	0.3092664	0.558566	0.558566	0.558566	0.558566	0.558566	0.558566	0.04994341
7110	-55.98225	-54.06267	-1.919585	2.016962	2.016962	2.016962	2.016962	2.016962	2.016962	0.049782
